page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
755278,Sinclair Abbott (Earth-616),\/Sinclair_Abbott_(Earth-616),,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,4043,Feb-06,1942
270038,Donald Meland (Earth-616),\/Donald_Meland_(Earth-616),No Dual Identity,Good Characters,Hazel Eyes,,Male Characters,,Living Characters,4043,Mar-12,1975
116994,Renata Da Lima (Earth-616),\/Renata_Da_Lima_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,4043,Jul-02,1992
599703,Benjamin Deeds (Earth-616),\/Benjamin_Deeds_(Earth-616),,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4043,Feb-13,2011
712667,Benjamin Deeds (Earth-616),\/Benjamin_Deeds_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Feb-13,1987
1353,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,,Female Characters,,Deceased Characters,4043,Feb-09,1962
5839,Wally Layton (Earth-616),\/Wally_Layton_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Living Characters,4043,Mar-12,2005
294254,Brandon Sharpe (Earth-616),\/Brandon_Sharpe_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,4043,Aug-10,1940
9917,Akihiro (Earth-616),\/Akihiro_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,4043,Oct-06,1987
6107,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Bald,Female Characters,,Living Characters,4043,Jan-73,2012
755278,Jazinda Kl'rt-Spawn (Earth-616),\/Jazinda_Kl%27rt-Spawn_(Earth-616),Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,4043,Dec-07,2011
22740,Natalia Romanova (Earth-616),\/Natalia_Romanova_(Earth-616),,Good Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,4043,Apr-64,1958
5220,Yukio (Earth-616),\/Yukio_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,,Female Characters,,Living Characters,4043,Sep-82,1970
74761,Max Modell (Earth-616),\/Max_Modell_(Earth-616),,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,4043,Jan-11,2004
328339,Max Modell (Earth-616),\/Max_Modell_(Earth-616),,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,4043,Jan-11,1981
210208,Akihiro (Earth-616),\/Akihiro_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,4043,,2004
44660,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),,Neutral Characters,,,,,Living Characters,4043,Feb-91,1997
40820,Myles Alfred (Earth-616),\/Myles_Alfred_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Deceased Characters,4043,Aug-01,1984
434029,Deadpool (Wade Wilson),\/Deadpool_(Wade_Wilson),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,4043,Feb-91,1979
109343,Max Modell (Earth-616),\/Max_Modell_(Earth-616),Public Identity,Good Characters,,Red Hair,,,Living Characters,4043,Jan-11,1940
1827,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4043,Aug-60,1947
187279,Jonas Graymalkin (Earth-616),\/Jonas_Graymalkin_(Earth-616),No Dual Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,4043,Jun-08,1958
20416,Heather Douglas (Earth-616),\/Heather_Douglas_(Earth-616),,Good Characters,,Bald,Female Characters,,Living Characters,4043,Jan-73,2002
151936,Phyla-Vell (Earth-616),\/Phyla-Vell_(Earth-616),Public Identity,Good Characters,,White Hair,Female Characters,,Deceased Characters,4043,Jan-04,1960
50398,Elizabeth Braddock (Earth-616),\/Elizabeth_Braddock_(Earth-616),Secret Identity,Neutral Characters,,,Female Characters,,Living Characters,4043,Dec-76,1959
591302,Victoria Hand (Earth-616),\/Victoria_Hand_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,Black Hair,Female Characters,,Deceased Characters,4043,Feb-09,1981
