AAPL_x,AAPL_y
2014-01-02,74.66303291
2014-01-03,78.48845862
2014-01-04,80.97995222
2014-01-05,80.64665397
2014-01-06,77.65011861
2014-01-07,77.89654017
2014-01-08,77.28987288
2014-01-09,78.7542073
2014-01-10,77.69109219
2014-01-11,79.23552516
2014-01-12,80.71800927
2014-01-13,78.54624766
2014-01-14,80.83199404
2014-01-15,79.66317491
2014-01-16,78.81688653
2014-01-17,79.93066706
2014-01-18,83.73281003
2014-01-19,79.28739917
2014-01-20,82.06087056
2014-01-21,79.65992125
2014-01-22,80.73747524
2014-01-23,80.14296784
2014-01-24,79.92726762
2014-01-25,81.27291407
2014-01-26,83.38006026
2014-01-27,83.2508982
2014-01-28,81.21087573
2014-01-29,81.80168559
2014-01-30,83.20303315
2014-01-31,83.05689892
2014-02-01,83.68747767
2014-02-02,83.19043934
2014-02-03,81.94113092
2014-02-04,81.60200579
2014-02-05,84.62962558
2014-02-06,81.63204933
2014-02-07,85.13328736
2014-02-08,83.70170889
2014-02-09,84.66975143
2014-02-10,84.63376465
2014-02-11,85.24624893
2014-02-12,85.35580799
2014-02-13,86.53552565
2014-02-14,85.57762874
2014-02-15,86.99508744
2014-02-16,85.59990308
2014-02-17,88.51194874
2014-02-18,88.43646358
2014-02-19,85.0650377
2014-02-20,87.61223452
2014-02-21,84.5698965
2014-02-22,85.88691078
2014-02-23,89.79874433
2014-02-24,88.99601481
2014-02-25,87.33381735
2014-02-26,88.22828952
2014-02-27,88.59185982
2014-02-28,88.48849077
2014-03-01,89.54373947
2014-03-02,86.57691175
2014-03-03,90.23174209
2014-03-04,88.51894414
2014-03-05,89.47734426
2014-03-06,89.6795177
2014-03-07,88.58038501
2014-03-08,89.76418196
2014-03-09,89.65316714
2014-03-10,91.56026704
2014-03-11,88.50346722
2014-03-12,87.7076043
2014-03-13,90.77862986
2014-03-14,91.17508486
2014-03-15,93.64845467
2014-03-16,90.12061803
2014-03-17,89.62188666
2014-03-18,89.46773513
2014-03-19,91.01480598
2014-03-20,90.66904481
2014-03-21,91.3568776
2014-03-22,91.83190442
2014-03-23,92.65050204
2014-03-24,92.03479498
2014-03-25,94.59470522
2014-03-26,92.98959381
2014-03-27,93.73509327
2014-03-28,94.49681993
2014-03-29,94.38315219
2014-03-30,94.69334513
2014-03-31,92.75365855
2014-04-01,95.36831953
2014-04-02,95.79623824
2014-04-03,95.20685558
2014-04-04,94.18135985
2014-04-05,91.4347263
2014-04-06,94.91778388
2014-04-07,94.7239908
2014-04-08,96.77708489
2014-04-09,98.07846346
2014-04-10,94.10961206
2014-04-11,95.99296701
2014-04-12,96.36868777
2014-04-13,99.23840686
2014-04-14,94.39497819
2014-04-15,97.69930758
2014-04-16,96.42253104
2014-04-17,97.52612902
2014-04-18,97.23565012
2014-04-19,97.48446403
2014-04-20,97.74143839
2014-04-21,95.71174715
2014-04-22,97.62183597
2014-04-23,98.53753344
2014-04-24,99.19055541
2014-04-25,97.83417383
2014-04-26,97.80868775
2014-04-27,99.05453976
2014-04-28,96.71753892
2014-04-29,96.61183708
2014-04-30,98.10330057
2014-05-01,97.37799057
2014-05-02,98.08195986
2014-05-03,98.66290689
2014-05-04,100.79832483
2014-05-05,99.2631284
2014-05-06,99.43039413
2014-05-07,101.58199242
2014-05-08,102.87022224
2014-05-09,103.05324923
2014-05-10,101.16274119
2014-05-11,103.36870508
2014-05-12,102.13508834
2014-05-13,103.38035693
2014-05-14,102.19118176
2014-05-15,102.43589944
2014-05-16,100.44228277
2014-05-17,103.19866689
2014-05-18,103.13640481
2014-05-19,102.2115297
2014-05-20,103.26778629
2014-05-21,102.49439827
2014-05-22,101.20043343
2014-05-23,103.22873227
2014-05-24,104.17505407
2014-05-25,102.75457391
2014-05-26,102.64253516
2014-05-27,105.1694618
2014-05-28,105.3577019
2014-05-29,105.19944857
2014-05-30,103.95498738
2014-05-31,102.81922667
2014-06-01,103.49841131
2014-06-02,105.85049815
2014-06-03,105.63545692
2014-06-04,104.18110752
2014-06-05,104.81935401
2014-06-06,106.89522996
2014-06-07,107.205773
2014-06-08,106.50194472
2014-06-09,104.49359847
2014-06-10,104.94511957
2014-06-11,107.21834665
2014-06-12,106.20681956
2014-06-13,107.57317446
2014-06-14,107.12764448
2014-06-15,108.30044054
2014-06-16,107.03401481
2014-06-17,106.7166878
2014-06-18,108.74487763
2014-06-19,107.35736577
2014-06-20,108.68777832
2014-06-21,106.72187787
2014-06-22,108.25846441
2014-06-23,107.38767272
2014-06-24,110.01933201
2014-06-25,107.94411117
2014-06-26,106.81108356
2014-06-27,109.0256474
2014-06-28,110.40358427
2014-06-29,109.74702943
2014-06-30,108.98466677
2014-07-01,110.66675969
2014-07-02,109.89734217
2014-07-03,110.78408319
2014-07-04,112.00553173
2014-07-05,111.05019646
2014-07-06,108.58534723
2014-07-07,110.35716872
2014-07-08,113.91241749
2014-07-09,113.66660507
2014-07-10,112.54864884
2014-07-11,111.97913854
2014-07-12,114.37073233
2014-07-13,111.68904198
2014-07-14,111.98828607
2014-07-15,113.58122779
2014-07-16,114.77609762
2014-07-17,111.99944133
2014-07-18,113.6561037
2014-07-19,114.70614931
2014-07-20,115.56056464
2014-07-21,111.4791895
2014-07-22,111.99129627
2014-07-23,116.66659351
2014-07-24,116.95344783
2014-07-25,117.05009624
2014-07-26,114.84782665
2014-07-27,115.06694543
2014-07-28,117.39318695
2014-07-29,115.64698205
2014-07-30,117.57073388
2014-07-31,117.14945051
2014-08-01,117.68298458
2014-08-02,116.93627967
2014-08-03,116.73700056
2014-08-04,118.141733
2014-08-05,116.63722632
2014-08-06,115.87598594
2014-08-07,118.92184232
2014-08-08,114.79959604
2014-08-09,118.10857792
2014-08-10,119.58262074
2014-08-11,114.39707203
2014-08-12,120.14966204
2014-08-13,116.69407737
2014-08-14,120.99398129
2014-08-15,119.23844148
2014-08-16,119.0094595
2014-08-17,118.39502515
2014-08-18,121.69967456
2014-08-19,118.53362297
2014-08-20,120.23178822
2014-08-21,121.53987661
2014-08-22,120.88875391
2014-08-23,117.4578936
2014-08-24,118.75061285
2014-08-25,121.52952013
2014-08-26,120.36702121
2014-08-27,120.73354152
2014-08-28,120.20612313
2014-08-29,122.53922145
