AAPL_x,AAPL_y
2014-01-02,79.55234071
2014-01-03,76.57558494
2014-01-04,74.92820217
2014-01-05,77.0549943
2014-01-06,78.13884193
2014-01-07,78.48321086
2014-01-08,77.92333628
2014-01-09,81.00590253
2014-01-10,79.25554636
2014-01-11,80.05492795
2014-01-12,81.41917273
2014-01-13,81.06570319
2014-01-14,77.39866106
2014-01-15,81.57849042
2014-01-16,78.40095665
2014-01-17,78.84967053
2014-01-18,78.91154612
2014-01-19,80.2547726
2014-01-20,80.22897068
2014-01-21,83.56614417
2014-01-22,80.57419788
2014-01-23,80.95692306
2014-01-24,79.70552536
2014-01-25,81.71315522
2014-01-26,82.69038241
2014-01-27,81.9514001
2014-01-28,81.56938201
2014-01-29,82.49937465
2014-01-30,82.00665106
2014-01-31,82.97713299
2014-02-01,84.8792823
2014-02-02,83.6401712
2014-02-03,84.41752412
2014-02-04,84.23139979
2014-02-05,85.85653296
2014-02-06,84.15378468
2014-02-07,85.64665395
2014-02-08,83.38620227
2014-02-09,86.05162843
2014-02-10,85.44083861
2014-02-11,85.47852962
2014-02-12,85.75868312
2014-02-13,83.9666311
2014-02-14,85.49174891
2014-02-15,86.27469652
2014-02-16,85.84862913
2014-02-17,85.44577615
2014-02-18,86.0857245
2014-02-19,87.93779404
2014-02-20,86.93807431
2014-02-21,87.02227496
2014-02-22,85.98491066
2014-02-23,86.69799014
2014-02-24,87.23281541
2014-02-25,87.05775008
2014-02-26,85.08091734
2014-02-27,87.92198581
2014-02-28,86.75227417
2014-03-01,88.82305294
2014-03-02,88.72925691
2014-03-03,90.89074101
2014-03-04,89.80859224
2014-03-05,87.19404337
2014-03-06,87.2503304
2014-03-07,90.47324451
2014-03-08,90.14471214
2014-03-09,91.51782977
2014-03-10,89.03745238
2014-03-11,91.30041749
2014-03-12,91.65613951
2014-03-13,90.85760191
2014-03-14,87.41700684
2014-03-15,88.42051471
2014-03-16,91.45459385
2014-03-17,89.86497432
2014-03-18,91.42963267
2014-03-19,93.08027081
2014-03-20,92.10187836
2014-03-21,92.54937724
2014-03-22,94.04955096
2014-03-23,91.86856928
2014-03-24,91.70431416
2014-03-25,92.45817678
2014-03-26,91.67195853
2014-03-27,91.54478866
2014-03-28,92.40865911
2014-03-29,94.73190803
2014-03-30,93.13245286
2014-03-31,93.69645899
2014-04-01,92.0326235
2014-04-02,93.69970498
2014-04-03,93.28546896
2014-04-04,95.6453334
2014-04-05,94.84252678
2014-04-06,94.61840308
