sentence1,sentence2,label,idx
A man is cleaning a fish on a kitchen counter.,A band is playing onstage.,0.664409461654238,1308
Preserving grammaticality and preserving meaning of the sentence are two different things.,"As covered in the other answers, your only option is to see a vet in order to have surgery done.",0.077753738177916,671
Three guys in speedos have their feet up on the railing of a boat getting a tan.,"A greek-speaking slave (δούλος, doulos) I think would call his master κύριος (translit: kurios; lord, master, sir; vocative form: κύριε).",2.207545164071421,377
Six killed in drone strike in N Waziristan,One general key to not feeling dejected is to avoid comparing yourself to others.,0.767622360456338,1468
A small yellow boat sitting on a tropical beach.,"Sweat rate is sweat rate, you can't really control it.",4.440626923033059,1060
Friends walk into a building,"Mel Gibson is negotiating with Newmarket Films to distribute his embattled Biblical epic ""The Passion of Christ"" in the United States.",2.12912525673566,674
A target is being hit with gun fire.,"The helicopter was owned by Las Vegas-based Sundance Helicopters Inc., according to the sheriff's office.",1.953158565765452,614
"If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.","""The other guy, he's ashamed of his party, and I don't blame him.",0.036949035396895,955
"But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.",Others have made some good suggestions about how to neutralize the odors in the area.,3.140839937361938,897
Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday.,The man is skiing down a snowy hill.,3.268345089879041,1397
The difficulty arises not from the various linguistic properties of the language pair as many here suggest.,"""She was crying and she was really scared,"" said Yasin.",4.925344988772366,951
"He will be paid $395,000 per year, up from Atkinson's current salary of $361,400.","I've found with my baby that it's more accurate to go by his behavior than by ""rules"".",2.167042382580973,1250
A man puts some cheese on a pizza.,A dog lays down in the long green grass.,1.382599531157726,102
The two dogs are playing fetch in the snow.,A flag is waving.,0.671239325989289,400
Three dogs playing in the snow while one dog wears a jacket.,John Cavan has some reasonable and appropriate methods for increasing a rabbits weight in his answer.,1.300222166906875,873
A man in red swim trunks playing volleyball.,A man sliced a plastic bottle with a sword.,2.983002729362673,249
"The woman felt threatened and went to the magistrate's office, police said.",A black dog runs through the water.,0.124877389240794,1313
A pair of men walk along the beach.,"You can mix those, but in my experience, it will be very difficult at first.",3.688917351655713,253
"Two astronomers surveying the region around Jupiter have detected 20 new moons, bringing the giant planet's total to 60.","Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.",4.248113660752541,896
"The shares represent more than half the 115.9 million shares Turner held at the end of April, according to Bloomberg data.","Gold's bounce pulled other precious metals higher, sending silver to $4.83/85 an ounce from $4.80/82 last quoted in New York.",0.254392208156361,340
A woman equestrian riding a horse.,"Investigators uncovered a 4-inch bone fragment Thursday night, but authorities said it was from an animal.",4.462617244396741,1426
A man is eating a pizza.,Drafting has changed dramatically with the new collective bargaining agreement.,3.082356624463301,1103
A grey house with a red door.,Two men in business dress are standing by the side of a road.,0.211226873598485,918
A woman walking down the side of a highway.,I am not sure if you can open a bank account in France if you are not a resident.,3.461357076939714,580
"Syrian forces hit mosque with barrel bomb, kill 5",He later found out the alarming incident had been caused by Concorde's powerful sonic boom.,0.002442376059805,251
A man jumping rope,Messi scores 4 to send Guardiola off with victory,2.565062186132863,552
A man is crying.,A woman is peeling a potato.,2.107317803498398,426
"The short answer is that yes, you can do this.",To reduce the amount of fur a cat malts over your furniture and clothes you could try a deshedder brush.,3.963055834093382,161
Motorists killed after Japanese tunnel collapses,The back of a pig under a tree with a cow in the background.,0.290087496397377,989
The man stirred the sauce for the chicken.,A couple are eating a meal and talking.,0.633159088529299,1471
An animal is biting a persons finger.,Israel's Netanyahu set to call early vote,0.49413199622333,394
Attack kills 12 in Afghanistan,A man is tying in the machine.,3.645042918939966,1042
I can think of three key factors that are quite logical conjectures.,"First, let me say I've no experience doing battle with Bermuda grass.",3.552600911226391,187
"The technology-laced Nasdaq Composite Index .IXIC inched down 1 point, or 0.11 percent, to 1,650.","There are 2 problems with the viewpoint you presented in the question, which explain the seeming contradiction.",2.996304029584308,1096
"Israelis, Palestinians convene over prisoner swap","More than 10,000 people, most of them civilians, have been killed in three decades of insurgency.",2.044996408026533,494
Dixon was otherwise the class of the field at Pikes Peak International Raceway.,"""I am being forced into exile by the world's superpower,"" Taylor said in an address videotaped at his home.",1.116069237456082,196
A cat looking at the camera.,A woman is dancing.,4.098383311278967,52
The man is hiking in the woods.,A red and brown bird is perched on branches.,3.466286305342696,914
A group of people are in the water.,A group of people are standing on the beach in front of some boats.,4.0179676468927,581
"Four killed, scores wounded in clashes across Egypt",Teams of inspectors walked into a restricted area at one park without being stopped by employees; others took pictures of security-sensitive areas without anyone challenging them.,0.988528908304789,579
I've stored pancakes in the freezer for over two month and not had any freezer burn.,China yuan weakens to 6.1818 against USD Tuesday,3.657330330779903,1102
"His daughter, Nina Axelrod, told The Associated Press that he died in his sleep, apparently of heart failure.",There are a very wide variety of solutions for resizing and sharpening images for use on the web.,0.3097601249655,1428
Florida's Supreme Court has twice refused to hear the case.,Man in white shirt flipping young boy in the water with four other boys surrounding them.,0.39836044058801,211
"Most of the literature I can find about infant sleeping has to do primarily with waking habits, not eating habits.",A woman is putting flour onto some meat.,1.988801617385992,1276
According to this website the peak visible magnitude will be about 10.5 around February 2nd.,"Baby talk, when used correctly is beneficial to speech development.",3.049844178287225,289
"Many people are on the beach, near a building with flags flying.",A woman is grating an orange food.,0.325377840906309,1476
A small white dog running across a lawn.,China lands robot rover on moon,2.222647670186007,850
Intrinsic reward is the emotional pay-off that you get by completing an activity.,"If your interest is primarily the optics, you need to look at individual lenses, not brands as a whole.",2.103025848055874,1374
"Mr. Heatley, who suffered a broken jaw and torn knee ligaments, faces several charges.",A man is playing violin.,3.102668105509754,305
A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back.,The man is skiing down a snowy hill.,0.748739242280755,1401
"Copper can be useful for certain tasks due to the its metallic properties (heats quickly, distributes heat evenly, etc.","The Standard and Poor's 500-stock index, a broad collection of equities representing leading companies, finished its best quarter yesterday since the last three months of 1998.",4.650370714538932,1107
"Agnew said Pinellas began baiting when rabies cases ""went from zero to 30"" in 1995.",To reduce the amount of fur a cat malts over your furniture and clothes you could try a deshedder brush.,2.968326622178092,883
"Red grapes and blueberries boost immune system, scientists say","""Leaving aside attorney fees, we're dealing with bragging rights of who wins and who loses,"" said Gammerman.",1.703975789572017,265
The animal with the big eyes is eating.,A man is talking.,4.055243087834649,885
A man is screwing wood to a wall.,Nigella Lawson 'took cocaine every day for a decade',2.290382868434433,325
"U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 21 others, the military said.","Lower courts have splintered on the issue, allowing depictions of the Ten Commandments in some instances and not in others.",0.090019374557151,723
The religious people are enjoying the outdoors.,"FirstEnergy Corp. should have determined that modernizing one of its plants would increase overall pollution emissions, U.S. District Judge Edmund Sargus ruled Thursday.",2.767769962948138,1216
German Shephard jumping through black hoop while people watch,"On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.",2.866613751382402,152
Aiken's study appears in the Sept. 24 issue of the Journal of the American Medical Association.,Scottish police say at least one dead after helicopter crashes into pub,0.186692511978697,24
The man is smashing garlic.,"""The petitioners are entitled to respect for their private lives.""",0.105233033448254,947
"In these days of googling, it's sloppy to not find the source of a quotation.","An Ohio law that bans a controversial late-term abortion procedure is constitutionally acceptable and the state can enforce it, a federal appeals court ruled yesterday.",2.741195821872733,546
"The world's largest software company said it recognized the difficulty the multiple patches posed for companies, and set out to make it easier for them to apply the updates.","The word ""cable"" has its origins in the days of the telegraph.",0.716764383887203,1476
"Four killed, scores wounded in clashes across Egypt","Since you've already accepted a nicely sourced answer, I'll contribute some unsubstatiated tradition (i.e.",4.728660674832248,874
A black and white dog is running in a grassy garden surrounded by a white fence.,A wooden yacht on the ocean.,4.810443761982355,507
A woman is laying down on the floor and holding a baby up above her.,"I would not accelerate things, to avoid getting worse grades that you want.",1.767470374595438,1425
It is simply the number of balls bowled divided by the number of wickets taken.,Eurozone agrees Greece bail-out,2.165082555752368,1336
A child runs into and out of the ocean waves.,A black and white dog is playing with a tan dog.,3.611488305544205,1164
The bird is taking a bath under the faucet.,A doctor prescribes a medicine.,1.350315541048784,1263
The cook is kneading the flour.,"I'm not sure how ""Not at all"" sounds in response to ""thank you"".",1.896686078474848,329
