sentence1,sentence2,label,idx
A few possible problems: 1) Such an ID system seems a little intrusive.,"""However, we are not certain about the outcome of the discussion at this moment.""",1.786643000641537,624
Kenya Supreme Court upholds election result,"In fact, you can remove pretty much and preserve grammaticality if you don't care about preserving meaning.",4.849965951932366,181
One dead in US building collapse,a woman has a child.,3.219873430247463,1325
"RT Jones analyst Juli Niemann said Grant was ""the one we were all pulling for.","Age is not a PhD admission facor in the continental Europe, too.",2.992867886634774,76
Young has 28 days to file a response and ask the NASD for a hearing.,I have been in a simular situation with my daughter and a female friend when they were 5 and 4.,1.926007889677166,1104
He claimed Red Hat and the Free Software Foundation with trying to undermine U.S. copyright and patent law.,I have done quite a bit of technical writing for healthcare information systems.,3.491831665407683,588
A woman runs on the beach.,"If your interest is primarily the optics, you need to look at individual lenses, not brands as a whole.",3.443498662607013,105
The USA is the world's strongest country because of its military force.,"The rovers act as robotic geologists, moving on six wheels.",1.938055459181096,180
"""What I am really looking for is an estimation of the Muslim population..."" @ThanosK and @T.E.D., an overall, general population estimation f.e.","The Han Dynasty came after the Qin Dyansty, after the government under Shi Huang Di collapsed.",0.373906637658373,1409
"As I wrote above, it's hard to rate this wall.",There are both physiological and neurological reasons to build in rest.,4.467595432635671,705
School officials said Van-Vliet reported the accident using the bus’ radio.,Gazans fire four rockets into Israel; no injuries,1.040067535164616,1139
"In a ""first-past-the-post"" system, it is difficult to sustain more than two parties.",Manchester United owner Malcolm Glazer dies at 85,2.621417821515218,984
The retailer said it came to the decision after hearing the opinions of customers and associates.,"Freight train derailment, explosion prompts evacuation",2.951283941509341,525
"Anil, there certainly is a difference in results, mainly in image quality.",A woman is riding a horse.,2.579088408997892,254
UN Chemical Weapons Experts to Visit Syria,"Many children, instead of being motivated by reward are motivated by being in control.",1.442299555966372,1206
"This does not fully answer your question, but it is certainly one consideration.",Should arrival at this point be the focus for examination of any system?,3.945774499986531,726
"I feel your pain - I absolutely pour with sweat with any vigorous exercise, even in cool conditions.","I noticed you said ""movie critics"" enjoy mythological references in a film, but do audiences?",4.675176642247118,1370
"In Russian, for example, animacy is not clear-cut in the distinction animate/inanimate.",A baby is laughing.,2.472069615021424,309
"Three clowns in bright, multi-colored costumes.","Shares of BioReliance sold at $47.98 at the close of market yesterday, down 2 cents.",3.21521542562589,620
Two people sitting on a large motorcycle.,The silver train is parked in a station.,2.492589494127764,859
I don't think there are likely to be any standards that address this issue specifically.,Four people eating dessert around a table.,0.774963942013551,133
A woman is putting on sun glasses.,A tiger walks around aimlessly.,3.917465960490089,882
Florida's Supreme Court has twice refused to hear the case.,"In situations like these, I tend to lengthen out the phrase.",0.546450358109247,1454
I can imagine a scenario where a single all powerful god create the universe that we know of.,"Freight train derailment, explosion prompts evacuation",1.927613451266583,146
"Authorities identified the tipster as Richard Powell, who is imprisoned for killing his landlady in 1982.",A black and white bird on a body of water with grass in the background.,2.736344705211406,1484
A person is picking a komodo dragon and putting it in a box.,Something is bothering your cat and he does not like it.,0.427588975873833,1283
Three men are drying to pull a Subaru out of a ditch along a mountain road.,Time Turners were explicitly mentioned for use in going back in time.,0.652662121131535,502
Iraq Releases Suspected Hezbollah Operative Wanted By U.S.,"At 12 months, there was still a difference between the groups, but it was not considered significant.",0.151799888798101,873
We have two parallel worlds in collision or maybe more.,Two vehicles are going towards the camera.,0.972619511396665,1171
Six killed in drone strike in N Waziristan,A man dives into a swimming pool.,0.437194731610988,19
In Hinduism and Buddhism there is message of peace and an encouragement to not be materialistic.,The couple kissing is near a blond woman.,4.466173057519319,1296
A coal train traveling down the tracks.,A treadmill won't prepare you for the impact of running for real.,3.94192432248236,926
A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back.,DOMA as a congressional statute could not violate the Full Faith and Credit Clause of the Constitution.,3.050313140884157,1378
"Trans fats are created when hydrogen is added to vegetable oil, solidifying it and increasing the shelf life of certain food products.","It's a tautology, but the mapping between logic and the English-language description is wrong.",0.310520656542983,777
"The short answer is: we are made from the ""stuff"" contributed by many stars.",A group of people ride in a race,3.594883761903455,383
Two dogs fighting in the snow.,"Lower courts have splintered on the issue, allowing depictions of the Ten Commandments in some instances and not in others.",0.220073553698065,388
I think the dual goals have a lot to do with the purpose of the antagonist.,Summer solstice celebrated at Stonehenge despite rain,2.204923981195535,1208
Government promises action on Heathrow queues,A bunny is playing with a stuffed bunny.,1.606436571416933,1256
Two dogs are running on the grass in front of the trees.,"I am a PhD student in Computational Science, which is an interdisciplinary major spanning mathematics, computer science, and engineerning.",0.384052160683964,1223
A black and white dog is running in a grassy garden surrounded by a white fence.,The woman is poking holes in the potato.,3.272227906094032,876
David Weber's The War God's Own has some lengthy travel scenes in it which he does quite well.,The company claimed it is the largest sale of Xserves by an Apple retailer.,1.312870160772112,1326
Motorists killed after Japanese tunnel collapses,A cat looking at the camera.,4.824825913748468,782
FRIENDS of Robert De Niro yesterday rallied around him after he was diagnosed with prostate cancer.,"Stars are rotating, but that's not the cause for their stability.",1.03778205969758,954
Russian Federal Law is actually quite specific on this one and not as arbitrary as argued.,"Yes, the receiver needs to wait until the ball touches his playing area, otherwise it counts as being obstructed.",1.113680527835261,799
A dog and a red ball in the air.,The man and woman are walking.,1.23106023354447,1098
I will advise exactly the contrary of what bravo just said in another answer : go for A !,Kenya SC upholds election result,0.506082408466713,1300
"As I remember, in Geneva at least, there are open air markets on a weekly basis.",Biden calls for trust in building ‘new relationship’ with China,0.537231259451134,1206
A boy does a skateboard trick on the stairs downtown.,"Mr. Bush did not discuss this when he issued a brief statement yesterday thanking the commission for its work, and saying, ""Our journey into space will go on.""",3.637715296455638,394
A jockey riding a horse in a pen.,Pakistan's Musharraf Charged In Bhutto Death,2.028125590613007,842
A woman is slicing a meat.,Asian children are playing with a dog.,4.990834163814061,1430
Obama to meet with China‚Äôs Xi in California June 7-8,Romney: I left all management of Bain in 1999,1.039587833069354,1043
A group of men walk and hang onto ropes.,"Allergies to animals, particularly furry ones, can be across the board rather than species specific.",1.037934996648458,1210
"The terminology is usually called ""Destructive vs Non Destructive"" editing.","No, a tent will not give you any protection from bears that want what's inside.",0.893403092812398,964
Boat sails in rough water.,"In traditional grammar, the word doing is a participle in all your examples.",0.012642294224854,887
A dog and cat laying down together.,"The British pound flexed its muscle against the dollar, last up 1 percent at $1.6672.",0.764662981793148,366
"For fiction, I have little proof to show of blogs being published as print and/or ebooks.","Iran, IAEA officials meet ahead of March nuclear deadline: ISNA",3.310540500335504,805
A woman paints a picture of a large building which can be seen in the background.,Generally you're supposed to apply at the US consulate at your place of residence.,2.813217956738975,437
Just about anything can be grown indoors without natural sunlight.,I can think of three reasons why a faculty member might reveal how a student performed on a qualifying examination.,3.019595774260804,787
A woman posing by a pillar with a U2 sign.,I like to think of multitasking as rapid task switching.,2.471189971804334,75
A little girl and boy are reading books.,Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee.,3.797310932387116,376
The two dogs are playing fetch in the snow.,"In real-world combat, most fire is used to suppress the enemy, not kill them.",4.225435445315911,204
"The appropriate pH level of the water does vary a bit by fish, but too acidic can definitely kill them.","A skateboarder in the air at a big, outdoor ramp.",3.495016896667719,1388
"Chinese, Russian FMs exchange opinions on Ukraine crisis",A cougar is chasing a bear.,1.565624371826496,794
They are being held on immigration violations as the incident is investigated.,Two ladies in skimpy clothes pose next to an old fashioned car.,4.817465359373577,645
"The new system costs between $1.1 million and $22 million, depending on configuration.",Philippines government says peace talks with communists have failed,2.756348603131479,502
"""We hope all parties will continue to make efforts and continue the process of dialogue,"" the Chinese Foreign Ministry said in a statement.",A dog with a red leash still attached chases over the grass toward a tennis ball.,0.682209084221835,749
A dog is chasing cows.,China's industrial output growth slows to 9.2 pct in July,1.423793449811747,229
A man is singing into a microphone.,Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.,1.724898704996412,275
"The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.",A group of people sit around a blazing fire at night.,1.690989235191471,403
The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.,A woman is slicing a tomato.,4.673279019404355,572
"In Russian, for example, animacy is not clear-cut in the distinction animate/inanimate.",A man is on a roof dancing.,3.220142121838504,810
A group of people standing in the street,a man in an oversized shirt sits at a shop,4.031710876409869,512
A person drops a camera down an escelator.,Crisis-hit Maldives holds new presidential poll,4.952725721283463,263
A soccer player is kicking the ball.,"Generally unwanted—and often pornographic or with fraudulent intent —spam is a nuisance and a distraction,"" Gates writes.",3.943015552184294,627
"Quotes from leaders, family at Mandela memorial","First, the turtles are eating the fish because fish are food, not friends.",4.26744114863504,1417
