duration,waiting,kind
1.751236962942666,62,short
4.242275298916393,93,long
4.63238281975497,78,long
4.212041799906226,77,long
3.973382034503515,81,long
4.453338895052215,76,long
4.46930680587299,95,long
4.651187553836663,82,long
1.6,55,short
4.454179571783146,79,long
3.762296266430319,76,long
4.763924477435602,90,long
3.451181146451404,77,long
4.961428510468238,82,long
3.995148233095401,73,long
2.689597872233515,66,short
2.794178377947173,56,short
1.899730029701503,50,short
3.947261207768384,80,long
4.576572177817063,73,long
4.520793574740915,70,long
1.948446930128054,63,short
1.900929860282952,53,short
3.49123377993044,79,long
4.371044698867524,75,long
2.46350632505204,67,short
2.706387098942989,67,short
4.688378400706593,88,long
2.524637416815796,59,short
4.845760256123283,85,long
4.596042004140817,81,long
3.554997905100769,78,long
1.6,56,short
3.563544721191345,77,long
4.333312563281158,80,long
2.04766205030159,63,short
4.365182701564844,81,long
4.243955139185452,84,long
3.911328508574217,83,long
2.224629048990376,55,short
2.413141613626344,56,short
4.539969953147596,76,long
2.602865215410376,46,short
3.64992137383341,79,long
4.520741864583917,80,long
4.03262245583252,79,long
3.487892056982892,82,long
4.233864410018563,80,long
4.389068959303817,84,long
2.21806022720153,66,short
2.532442195282335,66,short
2.266801664521441,57,short
1.970885335242895,53,short
2.826892344797533,64,short
2.459405202858476,63,short
2.589747549043192,49,short
4.501858148444481,80,long
3.973343806609465,77,long
4.478264713656295,89,long
4.134357504075629,68,long
4.664246070588203,68,long
3.450390691795556,91,long
1.808851940577956,53,short
2.168685982506175,55,short
1.900111448679472,44,short
4.503766799449276,78,long
2.576093942105922,45,short
3.975228163205523,76,long
4.208608052225085,94,long
2.289165793448851,44,short
3.972654098141832,75,long
3.323529007623726,75,long
1.6,51,short
2.356340500955432,59,short
3.49497597948838,82,long
2.475785627434662,54,short
2.067882897256907,59,short
2.077212681635758,67,short
4.529626331304675,82,long
1.822409995874731,66,short
2.073442040598466,60,short
4.184725692072924,74,long
2.12470457358206,58,short
4.625638002934773,75,long
4.47102606663415,78,long
2.089638266118416,51,short
4.952955499996177,78,long
3.51605400634921,89,long
3.869050505665937,78,long
1.762278885645576,62,short
2.312855138405765,46,short
3.364135769814974,83,long
1.964491029750429,48,short
5.1,81,long
4.387945491442093,76,long
4.584567792860231,77,long
4.080219236765086,78,long
2.171616739009394,54,short
4.610341268712542,73,long
4.039777067648428,80,long
4.548665438875703,82,long
4.201404620448586,80,long
3.89251885556308,81,long
4.358618014365854,81,long
1.729884060502961,64,short
1.986540214793308,58,short
4.188418299052603,83,long
4.968970400887116,78,long
4.633869099180859,74,long
2.033123643678656,45,short
4.3820954710407,78,long
1.668882252274798,51,short
2.147518965034264,62,short
3.954824332376485,79,long
4.390360262730707,75,long
4.378246754297815,77,long
4.053575752393484,77,long
4.365532389206318,76,long
4.818039329288558,74,long
1.934714713782744,60,short
1.777332672039554,49,short
2.323042272551285,46,short
4.386446206964654,92,long
2.321657719736076,56,short
4.324209895788943,79,long
4.64010885016897,85,long
4.418835352287163,86,long
4.764703051909546,72,long
2.270820339633421,66,short
3.837429376926601,84,long
3.792891426515654,77,long
4.764930213694832,82,long
3.691285176536686,77,long
2.503488079042022,51,short
4.525799936099697,91,long
1.850807026379916,45,short
2.620112457641953,54,short
4.160914526283317,75,long
4.38649495098683,89,long
2.211597939011814,49,short
3.849699575289599,75,long
4.24916481536866,78,long
1.9975886812267,48,short
5.049522278761613,82,long
3.716829447762449,86,long
1.6,54,short
1.860995032403214,54,short
2.201428304155556,62,short
3.672449788851447,77,long
4.579147446894231,75,long
4.061130495593741,78,long
3.955653784386583,75,long
5.1,83,long
2.258404898779301,65,short
4.630519485555578,88,long
4.474979030924253,76,long
4.566961520045724,84,long
4.762980375800948,89,long
2.624892846373007,46,short
2.043243603510362,47,short
4.858468281122398,76,long
1.647038430422516,65,short
2.18536057131862,48,short
4.068690480272371,92,long
3.852142549744896,82,long
2.663968746570317,51,short
4.774898976827054,78,long
1.898489605006813,67,short
2.558118029027674,43,short
4.252014285678461,77,long
4.422991754660662,79,long
1.708323580010616,54,short
2.004138115035338,43,short
1.682307870438985,49,short
2.499105864525969,61,short
3.808002831431321,83,long
3.773125744079535,80,long
4.507846245805374,75,long
4.768497717795742,87,long
1.934938201945896,44,short
2.587210003768119,43,short
4.747170487585991,85,long
4.390772526999161,93,long
4.447787126155341,81,long
4.097485552397873,80,long
4.132106825215673,81,long
3.345263302295756,83,long
4.561063911053283,81,long
4.540528025306447,80,long
4.237606983089293,82,long
5.1,77,long
5.1,81,long
2.458813228989519,64,short
3.78471752361052,86,long
3.60351019326917,81,long
4.3012414105364,84,long
4.495550955503645,77,long
1.778630070668368,53,short
4.390873914435844,89,long
2.039726886895542,52,short
4.198824030261408,74,long
1.804146226255056,45,short
3.593979154882289,80,long
4.794312920545042,84,long
2.510590816863748,49,short
1.621873617163902,62,short
1.6,59,short
4.203109779423294,75,long
2.231520995563994,48,short
4.07795740815293,93,long
1.901603056600188,64,short
4.275924782561953,83,long
4.344592256285493,79,long
2.297940311471067,47,short
1.602153229703547,64,short
4.441212469751434,86,long
4.270493266020281,77,long
4.748421944864742,77,long
2.568331308241186,44,short
2.507820306541902,62,short
1.860196283852187,51,short
5.1,81,long
2.039748035569451,60,short
4.435612085543126,86,long
4.250137542240667,70,long
2.490222091928929,59,short
4.284604210836859,77,long
4.427119590120147,82,long
1.735386128821073,54,short
4.211181311715082,85,long
2.199588700763796,58,short
4.59700790166406,81,long
4.509413651431753,76,long
4.632970283954767,78,long
2.252272718189199,57,short
3.254494920139884,79,long
3.512957834494814,82,long
4.087080935203718,77,long
4.76924767252877,80,long
3.703943663076439,78,long
4.648025347970626,77,long
3.894534119512159,78,long
4.279843910685083,76,long
1.917409868726441,66,short
4.849435603755063,71,long
3.258295636257305,80,long
5.1,78,long
4.005812297355052,83,long
3.649476453544569,84,long
3.995708062326092,82,long
1.946009689858348,62,short
3.594105831506657,79,long
1.645736286134697,59,short
1.91939425607234,45,short
4.978938841057306,73,long
2.432053386930141,47,short
1.738192495076541,59,short
3.776850019636689,81,long
4.00105290641902,80,long
4.816067670297147,71,long
1.927026935492132,50,short
4.55752739431874,86,long
2.14284363279415,53,short
2.27489761429935,58,short
4.321491054557588,87,long
4.455042566888974,75,long
4.856841443321207,78,long
4.085109638334904,74,long
1.6,65,short
3.909453503706156,79,long
4.509642202317679,83,long
2.217030491257434,49,short
