player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Rodney Hood,hoodro01,2018,1982,373,-3.648369375861347,-1.164939783892906,-4.813309159754253,-5.605792133154162,8.121337129555432,2.51554499640127,3.138991664087296,2.834999325675551,5.973990989762846,-1.917344482138612,-1.339339642242078,-0.578004839896534,3.171184602317084,2.367301144345152,5.538485746662235,1.634990940490716
John Collins,collijo01,2019,410,8,0.007952590855537,1.56279299608362,1.570745586939157,-0.92293770260241,0.303385664199282,-0.619552038403129,-3.508064680777188,-2.682718308441582,-6.19078298921877,-2.708029788290214,-2.01257326123843,-0.695456527051784,1.348003371006007,-0.031584990429284,1.316418380576723,-0.253197989526672
Maalik Wayns,waynsma01,2021,111,1709,-0.328036447544266,-3.473982657566173,-3.802019105110439,-15.326595256758704,-11.312718112058182,-26.639313368816882,-3.884396935637571,-3.968362036166649,-7.85275897180422,2.534068595244135,1.930057167038829,0.604011428205306,-4.177998344418912,-3.041936446983228,-7.219934791402139,1.705951530461441
Ben Moore,moorebe01,2018,1924,481,-0.247865335103897,10.24512815901388,9.997262823909981,4.510586635394761,-2.358728443996023,2.151858191398738,-2.729924993609888,-0.979888412214314,-3.709813405824202,2.929659200163679,2.863738653147198,0.065920547016481,-3.819178303199051,1.026182777971091,-2.79299552522796,-0.837095621195053
Furkan Aldemir,aldemfu01,2016,8026,3498,0.713785570683178,-2.375232588863273,-1.661447018180095,-5.907117861479169,-1.213433866497165,-7.120551727976334,6.719016374810066,-0.846178438338976,5.872837936471091,-4.090206361131853,-3.372704622814361,-0.717501738317492,-1.286809900661313,1.781322926525848,0.494513025864535,-1.076530142099805
Steve Blake,blakest01,2019,4435,1850,-1.62452817521918,-0.576522287027665,-2.201050462246845,-4.68536827146565,-13.014546260484185,-17.699914531949837,3.160722669582627,3.315161349482577,6.475884019065203,-3.373966531464087,-3.263592993391369,-0.110373538072718,-3.93640786040165,0.089928632713266,-3.846479227688384,-2.93933129454605
Milos Teodosic,teodomi01,2014,318,2232,-8.93406341571407,-2.097898208120297,-11.031961623834366,-2.338917682278204,-6.276797239620636,-8.61571492189884,-7.086029472236869,-3.575006553168404,-10.661036025405274,5.986524479445154,5.483706363317266,0.502818116127888,-4.518179909983357,-1.763622022630389,-6.281801932613746,-1.758415642545833
Jeff Withey,witheje01,2015,2161,1738,-1.783463156270343,-0.941095973979279,-2.724559130249622,-6.316382535140524,10.77987103966315,4.463488504522626,-6.789966820809915,-8.823077853701841,-15.613044674511755,1.092819138739571,-0.112238542745984,1.205057681485554,-4.540932223650768,1.544042114105779,-2.996890109544989,-0.388276348604338
Jake Layman,laymaja01,2018,3066,648,0.184408611679048,-4.238915129514498,-4.054506517835451,-7.423240899081005,-6.465163614090309,-13.888404513171311,-0.581341977986786,3.059148316915022,2.477806338928236,4.510265313638024,4.791034190743521,-0.280768877105498,-0.725993038290695,-2.887946185896204,-3.613939224186899,-0.116330853923528
Thaddeus Young,youngth01,2022,686,369,-3.981055431122584,-0.322273190418834,-4.303328621541418,-9.838009251135453,-9.40393764616429,-19.241946897299744,0.93768699706587,-14.902084718518227,-13.964397721452357,-1.353879001156991,-1.953390089232826,0.599511088075835,-0.435443783229309,-0.228663627953956,-0.664107411183265,0.586970902714913
