u,v
-0.395250343096367,-0.066116263245041
0.127920445758939,-0.284259310700446
0.459429707537491,-0.055953475991847
0.385068303101266,-0.304790038234303
-0.071951323984949,-0.26578237120709
-0.063017647264935,-0.193632947378457
-0.176657159263501,-0.200295335189295
0.007268210064248,0.348944991338741
-0.17195446360912,-0.139473035177206
0.023479594098909,-0.247705618411016
0.210012739282511,-0.169398559863223
-0.128502058923309,0.114027869250155
0.173445109537239,0.104254929608075
-0.02096528868535,-0.127602004319231
-0.169033946153884,0.144589804585137
-0.035476728771026,-0.183304635092742
0.484348757779417,-0.014680459469903
-0.180847645290794,0.108001113816667
0.191176642559868,-0.098705769103871
-0.1802682151417,0.274054013336645
-0.051916086598825,0.173216820949062
-0.163808443984653,0.134393814969294
-0.221273174190756,0.165014295416661
-0.054401085747351,-0.166594884363577
0.221884518936439,0.100589392164882
0.176853731511993,-0.193800981836043
-0.142732573527147,0.324846585456182
-0.084316628767388,-0.285210589138531
0.090558686170361,-0.122812175430663
0.043089309895673,-0.179204356591695
0.107219313358916,-0.084074183591946
0.009331469434582,-0.131626694878799
-0.19664376161724,0.22550228645495
-0.27184238147689,-0.1123745165418
0.136698360514593,0.043506760139292
-0.320470822443088,-0.140934549490256
0.156120155536574,-0.093066612472874
-0.07604393000677,-0.208821239064722
0.03657341658881,0.182423220543487
0.004930205383795,0.125716323222223
0.066460365874778,-0.162752293517725
0.055729416112098,-0.252088299736053
0.198760588011514,0.119161341118008
0.034655834767471,0.072755202847415
0.211846024732678,-0.117468596533247
-0.015088896823489,-0.325425315860195
0.376845967443773,0.403164887111833
0.339527564441395,-0.381894003499635
-0.171356938098606,-0.21988037824196
0.168155852880148,-0.107679215016857
-0.295444773528436,0.176641467411438
-0.132686601788765,-0.228943231253528
0.402899405344587,-0.185128418563307
0.261089355207149,-0.162879695631278
-0.004210440058771,-0.210839788766156
0.097836196561593,0.188982852886917
0.123601993847464,0.245557770692624
0.082277187858505,0.114089965546965
0.207424458139692,0.124175593795217
-0.245326727210953,-0.071232685474761
0.253332642626956,0.110746248532321
-0.019237513498673,0.184466331795396
0.091994395329635,0.073555657936085
0.09457043064365,0.417350979252765
-0.089827307489545,0.198180258169968
0.053789982725157,-0.102633048522684
0.011366620982528,-0.254830910837507
0.258909249996587,0.274082196937385
-0.206769270644946,-0.502165974878514
-0.347592716341427,0.121354291555482
0.067184637012561,-0.068033151043021
0.097675359989212,-0.058801408651117
0.426580567584913,-0.091015838894692
-0.106777286581111,-0.101382572301794
-0.204908391235833,-0.345090244309043
-0.253529704790647,-0.362467219226251
-0.057716633004621,-0.026867770647141
-0.133868729165812,-0.077488690217861
-0.061512373998667,-0.118393529537715
-0.019732323231657,-0.377506574914718
0.071412535996554,-0.088397834451335
-0.043525824156604,-0.10021572730131
0.297813652147573,-0.100875788435366
0.040716072363379,-0.071015001964647
0.12135806959045,-0.067244119497211
0.20433161633475,-0.414954965460656
0.161527079649983,0.292311999641774
0.179623530427688,0.454885540311178
-0.125546351380477,0.30137933586755
0.223659800085932,-0.079375131776392
0.258671281103165,0.029883658503379
0.147515252473182,0.380121103995281
-0.026302206968855,0.149355982989922
-0.447415535935209,-0.141464555215011
0.02656324434227,-0.170560950301283
-0.027753832138536,-0.165214516621224
0.240765479757518,0.100223533282125
0.401277087195021,-0.024793884747458
-0.195446482620868,-0.312904703605061
0.04868443417973,-0.317665080959125
0.076196028927823,-0.285163851934523
0.462049343111594,0.027320356704627
-0.26033490537506,-0.133477538580372
0.187963919531199,-0.273107868282154
-0.021957974035843,-0.1473094834222
0.110136198394922,-0.067084610042609
0.041927146931315,-0.166219899945313
0.051204560313546,-0.371411538806388
0.061654480152937,0.068640564827172
-0.256447417101841,-0.084922870729078
-0.008475334649979,0.32025773079254
0.096620988169864,0.251750077386767
0.163975669793631,-0.058182670074302
-0.057384006142314,-0.316726333536028
-0.087518459444183,0.15202916239169
0.065015002820637,0.11087469464311
-0.297241636485416,-0.271117851059775
-0.338901619450883,0.050208616641723
-0.151078302695866,-0.279566666457266
-0.28176459075739,-0.10081538630178
-0.207089716798278,0.216568572492808
-0.150090879222155,-0.142115798592409
0.130256856683988,-0.492449378052751
-0.116795225329475,-0.080848908634208
-0.119234787306374,0.372091242173143
0.163437767295249,0.237219620550985
0.322060140557269,-0.070071079470255
0.321885182620763,-0.097760278636683
0.023781353151676,0.163791406248997
0.314265244019538,-0.056851345255088
0.110544620572631,-0.060922148603662
0.262994255163553,-0.154472327676589
0.065659068880498,0.17832581967344
0.074347929039718,-0.222228213934867
-0.238570715615322,-0.131535065589083
0.130998445766556,-0.312710940946173
0.095579956288363,-0.252280232543894
-0.063780169853043,0.239747340666463
0.061511915404951,0.119992344491856
-0.076082300897008,-0.224730206141717
-0.288473837782655,-0.049282847605768
-0.02351714757012,0.213174791425117
0.085979327816251,-0.533603767054657
-0.144590134704116,-0.150062843988035
-0.187160616355563,-0.310990577040475
0.149439722355859,0.313196816587123
0.150013792263602,-0.217816478082435
0.10080312570604,0.449536051972174
-0.104475645857054,0.220317874666102
-0.294136157785452,-0.087406432386176
-0.223022380891818,-0.083684861272016
0.088456692316493,-0.059887153658493
0.031086647960611,-0.049385109403658
-0.204349202071559,-0.071544807072364
-0.139117485828845,-0.167489979036757
0.132675159771475,0.094746881773185
0.150821914424584,-0.196677051051805
0.023222154645288,0.080256126106641
-0.291812859416917,0.119286303294861
-0.253410150098085,-0.083483760862367
0.046738226210573,0.171586817255863
-0.125072196608431,0.191570845272209
0.044775314642991,-0.437412241945309
-0.045711726824114,-0.155137137749632
0.096324937209619,-0.108752330050248
-0.112109735134009,-0.041979941130294
-0.184176366612596,-0.075043303584091
0.080764660740614,-0.009276821483411
-0.145067863617614,0.175751146524876
0.019615393513456,0.182951161919925
-0.289320939259358,0.103827301682883
-0.095014269840024,-0.132421146319033
-0.246603602122899,0.037678229712518
0.105044894289881,-0.123380177209677
-0.219598769764403,0.080814753747648
-0.40886658485787,0.052756016797252
-0.117147037911808,-0.07601334443853
0.05436458968152,-0.146816134006399
-0.066442845388174,0.146808948658894
-0.202452919926984,0.130032028695529
0.012760342795518,-0.023213007360392
-0.124263385792172,-0.207684234731093
-0.023327572961232,-0.467737452472907
0.125699558320965,-0.042719294747582
-0.038037132951954,-0.045560490905727
-0.418663233833003,0.112614825957035
-0.190557625520395,-0.181120622553025
0.293793702333253,-0.016675218131559
0.23200240312236,-0.018158928969279
0.044900069003027,-0.124958670423331
-0.063400666222543,0.118115681697655
0.253754829915579,-0.379610519743913
-0.158027355724789,0.281411101825902
-0.141504051924137,-0.161688567284865
0.060899820807251,0.24676910643186
0.206108080321561,0.055387792174543
-0.219318964120592,0.156122541720844
-0.007759605359059,0.140214334636309
0.116640076747715,0.243665608649787
0.212931281877013,-0.064046226907301
-0.399959880990826,0.035340729533258
-0.352852123775088,0.100665099654026
0.2924295829942,-0.341392886940603
0.307172703481238,0.042984338177949
0.294586730892264,0.041472136896197
-0.048311503477868,-0.18113921755549
-0.04330073449408,0.131910421024213
0.264464841914008,0.109503896584976
-0.012905279588037,-0.15847542350927
0.237029926378187,-0.059242355384669
0.150026676707655,-0.046627730232371
0.200213142982698,-0.11444178222502
0.066452800257663,0.29345577148783
0.011347482133586,0.274312820576783
0.186709141767179,0.187470442432521
-0.055933387614194,0.006326160206237
-0.191782210911207,-0.087293182380433
0.219378793281632,-0.281123773877842
-0.399384799834758,-0.072991156023293
0.049582502737895,-0.204539522935946
0.234902789362526,0.210457872631078
-0.536637820468408,0.126464337639306
0.263431056498924,0.259956239357261
-0.259545517686427,0.079754212525837
0.331799067640277,0.294892902884263
0.053087692625493,-0.053588702862298
-0.006285382877216,0.147960029719584
-0.121040877310986,0.086653826618585
0.327303929673289,0.178270564049342
-0.154072063219665,-0.083393482157797
0.063450497601936,0.154003936009004
0.224926182474187,0.33649546955224
0.104899245773202,0.097654388405704
-0.414524892811285,-0.025762652306512
-0.255257469177479,0.055265517534847
0.117547856704081,0.194020024759452
-0.075954443496192,0.038081132390401
-0.049764784480153,0.076542749628289
-0.152017685698071,-0.151087104258439
0.156733086624162,0.206248720009408
0.064534139868299,0.397079181740711
0.000279315815218,-0.05589971232368
-0.216998090816003,-0.044164478409786
0.014784527854933,0.146420237141544
0.33388847839016,0.204098737140127
0.059826586281442,0.049019197345857
0.189337084887303,0.068060827142216
0.008814091065662,0.097056486151644
0.171724847215214,-0.194308208019286
-0.240011760710913,-0.143554400453402
-0.063245307889947,0.214411889928228
0.230172259118885,0.05159612452933
0.139270791034628,-0.301809572104901
-0.109950512381935,0.039197087711164
0.532759793107122,0.022191075153364
-0.127032179520073,0.197886131371748
-0.036408468801248,0.127002717962758
-0.133794891058154,-0.388391737346213
0.008909039744198,-0.157562998651912
-0.076087474803493,0.105876778251539
-0.037970241094791,-0.058139201864791
0.288890149566565,-0.178154660226863
0.150450194414887,0.083978054175156
0.190010936741801,0.4300176312575
0.084472070176697,-0.012410141967907
-0.259608134250356,-0.201073500795468
-0.217792784093444,0.156061030253142
-0.151452545153117,-0.29484262536055
0.057695677805276,-0.135657737986425
-0.220509777373438,0.285190896210598
0.006155681809413,-0.074759052311892
0.340443295976404,0.424860243990663
-0.112576292112356,0.155606507651358
-0.01855431094266,0.094039932124521
-0.030606739011833,-0.01232831719269
0.263704659521772,0.223930881381777
-0.104625906103263,-0.352916920939191
-0.276933228652501,0.009956320138754
0.029308721733925,-0.161971565173874
0.066670487598032,0.11880300082957
-0.029979037540477,-0.263683067154937
-0.132109350827178,0.367848664077424
0.132678047790802,0.157638671269288
-0.305941886264419,0.315835216023632
-0.104616524999637,-0.336633805077401
-0.021643016183012,0.045324329755725
-0.06463061889488,0.054489837527218
-0.235671472693304,-0.056079449908285
-0.062125075055357,0.055687985309611
0.116412357446609,-0.254526939805898
0.155663595880869,-0.357739047560327
-0.327999184996482,-0.168412619877445
0.250172485493236,0.010232608810814
-0.331393942261846,-0.005702309020597
-0.121808268402968,0.008293518302071
-0.130429467698216,-0.084370666942309
-0.115141276183689,-0.042926611694217
0.058780916080123,0.101070246587705
-0.046606630590588,0.232743722106271
0.275485870128476,0.428845739850211
-0.033399691074236,0.073037635378051
-0.109537973814482,0.080993301514587
0.171540131655866,0.240374561398985
-0.097752690320463,0.011081924037702
-0.142938948617488,0.245802898014483
-0.101866650101868,0.203442891088403
0.224194490874664,-0.149931802442369
0.177006500296983,0.201414323324141
-0.107305975641437,0.05706415109165
0.427936015831879,-0.163744009235253
-0.138650721293722,0.260319313619808
-0.1507962226805,0.2057459112916
-0.08150993806285,-0.039568300066289
0.204312669016763,-0.161830362830876
0.026831444385331,0.26390561949029
0.15049703057126,-0.429581476564622
0.018992476074276,-0.198849641639385
-0.385416116737693,0.194807225932076
-0.055884082775099,-0.116333540414264
0.388494513004139,-0.007482194691049
0.170846798311683,-0.179652026345651
-0.002468520273387,-0.214657055228956
0.240256036332271,0.134528074802416
-0.125886301893186,-0.488211581143737
-0.444128108358684,0.020157795162301
-0.249643865969307,0.161576731947666
0.246241217363221,-0.007473908500852
-0.201890722080837,0.062677528190128
0.234065421915421,-0.028077720494705
-0.154882480604067,0.038855267959729
-0.435925695335067,-0.060249215510719
0.067955809777956,-0.003561324357505
-0.201712674225649,-0.047383012421486
-0.021206922965815,0.080839354095374
0.275531398202301,-0.131788842276496
-0.203447688584534,-0.178346082454496
0.242942244048899,0.226889400337672
0.003887453893167,0.123567101753284
-0.013114689174276,-0.063562436158937
-0.062855418585402,-0.141863359496159
0.391523901657366,0.073278083958911
0.515906982272647,-0.077402880050017
0.31979315738411,0.151890852970775
-0.068737305943321,-0.044590984030994
0.171947492263181,0.155555118400433
0.002752104737121,0.083792795736505
0.04144810285563,-0.003422885967945
-0.004667368726584,0.12235689621145
-0.190240493936057,0.178419088511962
-0.012651096613236,0.196273358167878
-0.054880673853299,0.277927609540591
-0.065969687506165,-0.087523502652419
-0.076049276299863,-0.041331243219891
-0.127019278214655,0.339727036499433
0.209507700398909,-0.01723570490285
0.020130749901246,0.053858910513907
-0.308843734217319,-0.004544699450795
0.195582374040151,-0.169155910559062
0.189882395200753,0.074356024010295
0.159946865678932,0.35872159762554
0.019409486791755,0.058733727903317
0.313321599508829,0.322269384888217
-0.106533878816315,0.14654155309347
0.27315303223429,0.093544349945045
-0.047134990554161,0.180914091102391
0.039914163468134,-0.063419485429044
0.12464312340854,0.149898050182303
-0.138899601974313,-0.337024777146152
-0.091505506635051,-0.015666826602019
-0.082833801494466,0.014892721947914
-0.059823389905493,-0.088177971802213
-0.098249151830725,0.111205860244453
-0.199349254044139,-0.121028527637073
-0.128442155002333,0.044867284434905
0.136767966965457,-0.348390566493773
-0.259312778687664,0.290966782699191
0.403961554814669,0.131793857829295
-0.246865495479723,-0.170431705382288
0.245861789079777,0.415888180151598
0.367628417983899,-0.125825794888613
-0.119512720713594,0.021565229084361
-0.114040616381963,-0.300720240497856
-0.156708395891513,-0.015958260556486
0.105266117878404,-0.040939227659754
-0.34411218131351,-0.134106471017156
0.104108550660797,-0.230380212257282
0.256628218226271,0.005333488159794
-0.013776587279485,-0.339562573809106
0.024616182417952,-0.132404633678601
0.093270079600188,0.237239378633406
0.035765171006621,-0.181010510135026
-0.005088418623913,0.166045291681808
0.155047917547428,-0.184655672463352
0.187458203588244,-0.437482739261212
0.238153848030192,0.012387114450132
-0.293138007252132,0.153683756361221
-0.086368262057275,0.094971918505355
0.179410945740939,-0.138304576314694
0.027873926082057,-0.343037289267239
-0.074959624957165,0.132610334062341
0.223194913129675,-0.000579058224962
-0.362212316259328,0.406708345940988
-0.106815300737966,0.031819525750179
-0.071883772118392,-0.180098846329495
0.165007795132387,0.173600299222285
0.067419373600581,0.193593051674235
0.080428344584417,-0.163904970493721
-0.017732123006827,0.021185610911286
-0.328547297401001,-0.302203153110743
-0.578090869308398,0.163709603382963
0.001239790774167,-0.020574984785044
0.053261132008799,-0.189454053266987
-0.052366627278319,-0.095558568108775
-0.121079537559992,-0.242414017227628
0.208557739022471,0.157782064555843
0.155398126827017,0.042094803305612
-0.02608083992998,-0.239369436478991
0.285743447203855,0.3349151769265
0.180644100574426,-0.166633068699091
0.20853153142507,0.203455972048424
-0.120777222840235,0.088400533885037
-0.005347150048469,-0.163082717388611
0.398422188550369,0.290321003090803
0.046106511609697,-0.111057835223507
-0.141719703651154,-0.023576606277992
0.074249553099163,-0.263627415738053
0.311530420639092,0.351835132512293
-0.058713653795651,0.011087955535417
-0.193956249416147,0.16346960757018
-0.075110318643676,-0.035315056189585
-0.067322419816502,-0.027787191748148
0.133827220062869,-0.064501407871687
0.026710126995518,-0.05393906720613
0.233476410201139,-0.035132394630159
0.117104090023554,0.288488769805063
-0.191858150844767,-0.2009258767597
0.222110635631208,-0.058124474165664
0.186866682202673,-0.262600658136761
-0.060113989945524,0.251995250944916
0.055790826529897,0.11336533042249
-0.006306502380601,-0.147772327341924
-0.039397405363846,-0.339438936804847
-0.070787965172467,-0.053306650037891
0.133748602883958,0.105948828186095
0.26874542944987,-0.243597262579388
-0.097419317012751,-0.019132397583767
0.280803978917178,-0.005652378365633
0.267614024302075,0.073946181381844
0.283013656811604,0.135059410840384
-0.106640906925931,-0.163240643593774
0.291279769179348,0.076811132574469
-0.295477526335032,0.038180021211121
-0.110688999416602,0.159777799149576
0.171341168946345,0.00636253322007
-0.070969911046027,0.07052666002737
-0.35350301015516,0.145643876809887
0.162100694355721,-0.105867210215362
0.037843849248061,0.368331086165053
-0.039103283289815,0.163335049339274
0.056198505075785,-0.14726684505242
0.097237535192358,-0.009074216618561
-0.12046991866588,0.281351634766709
-0.08058711418632,-0.020686094248587
-0.409648437869769,0.044517534260901
-0.032687876106398,0.393187037216692
0.238403772614737,0.238316933368916
0.114869841050823,0.029132200006656
0.40874703646606,-0.012345095622261
0.181859491294888,-0.039806268125301
0.003067341381018,0.006222390456279
0.262723572115082,0.04924568433014
0.466473946209485,-0.099692316920241
-0.083334449591053,0.120653614007571
0.008940890255302,0.145546180729679
0.074196548501187,0.041302230241406
0.113386597545718,0.046047421778804
-0.106303834082793,-0.091401692606915
-0.102830451680974,0.203669306508734
0.079367533618083,-0.022613152948715
0.075659758337927,0.285473273015397
-0.127844698219105,-0.153208680603733
0.183861770594796,0.107461252146882
-0.017228793713851,-0.113565596345185
-0.083982710779957,-0.086477799424905
0.013661134064179,-0.220915201593161
0.002494281869836,0.030955525211749
0.074262970678628,0.353302435281209
0.532759793107122,-0.281869530659885
-0.136669211689283,0.055912896734575
0.006661331411249,0.415737289828201
0.031465243932522,-0.137357587315263
-0.040754698087254,0.192867062506457
0.081882212421781,0.148648042931301
0.066516341951544,0.103448439663036
-0.064464183826794,0.345444482504679
0.196666146758162,-0.278676159444503
0.1500517357026,-0.018724737459489
0.107434875118581,-0.237414828200485
0.263788271787442,0.121608377274638
-0.069086915522229,0.245861954081679
