duration,waiting,kind
4.378244576333994,74,long
3.969418891021175,80,long
2.447672288021799,58,short
4.278140231489084,89,long
4.30961273916952,77,long
1.6,45,short
1.6,44,short
4.454605550730856,80,long
4.283623980673566,85,long
1.6,66,short
1.6,49,short
3.870259810282598,82,long
4.242591758975986,83,long
4.392307809108162,89,long
4.152208939180968,84,long
3.748918492107848,76,long
2.023411769345644,45,short
4.81302332480712,73,long
3.976321407580736,87,long
1.862472496544455,62,short
3.548706260646689,84,long
1.6,65,short
4.110717406613841,76,long
2.976307372633026,46,short
4.637252441323554,82,long
1.988205054247057,56,short
4.706660461527408,78,long
4.431916936746639,77,long
3.722813138807177,78,long
4.137323181513296,83,long
4.622537679144167,80,long
4.799382968395445,78,long
5.1,79,long
4.501041104608667,76,long
1.961419249963782,57,short
2.141354894893711,58,short
2.141635828411715,54,short
4.176258787439111,80,long
4.854424042948692,81,long
4.649256574468854,80,long
4.08198910409351,65,long
4.70321337692459,80,long
1.6,60,short
3.993992645331149,76,long
4.985517120914181,77,long
2.331727439628861,56,short
1.6,59,short
4.674959793575248,87,long
3.704151815579978,78,long
3.33812172834064,79,long
2.217639104414455,59,short
2.016052483467862,50,short
2.305099952426824,56,short
1.6,60,short
2.316954999255034,53,short
4.786592602136436,77,long
4.148133354268721,82,long
4.470355365621671,75,long
1.959112029153938,64,short
4.982373653861973,85,long
4.457164548110552,81,long
2.264002500162766,64,short
4.651262535163209,83,long
1.6,43,short
5.090464586945666,93,long
4.614640443077953,78,long
4.038085815465759,93,long
5.1,75,long
2.067912406427218,50,short
2.157352101058421,48,short
3.846190482889884,76,long
4.363448660567576,72,long
3.650267162828311,84,long
4.407712732879263,90,long
3.761939882031695,78,long
3.837559973373962,78,long
4.210060951463295,87,long
4.28759499856758,75,long
1.821990071786169,63,short
1.980465550281851,54,short
4.442799823859859,80,long
2.011989770203496,49,short
2.606091659117432,60,short
2.346614797316087,45,short
2.19559114452036,67,short
4.362296362759365,84,long
4.597215668741596,67,long
4.574645506498916,85,long
1.795700908568979,44,short
2.085981903546759,49,short
4.63220770047004,69,long
4.885161034069061,79,long
4.479236412387452,77,long
4.611788698818179,78,long
5.000587626359459,75,long
1.812504171045483,63,short
4.188008237687009,81,long
4.222317199582418,65,long
4.663317383368717,76,long
2.221083859158226,58,short
1.6,50,short
3.83144480925506,84,long
3.733305602973341,83,long
1.801060852213266,61,short
3.4496152640554,80,long
4.205815919005387,75,long
4.110957916319795,84,long
1.768998364634646,46,short
2.189297972090275,48,short
4.494355086630749,74,long
2.499718423643657,43,short
1.781740627745119,62,short
4.44361783373914,79,long
4.729470833158025,74,long
4.595293179720144,88,long
2.281472946868023,65,short
4.217882654289226,84,long
4.708904965735949,81,long
4.461834332160086,84,long
4.577295699558363,78,long
4.103336831716665,82,long
4.287938668591774,83,long
2.483853906729621,56,short
4.522120714956692,83,long
4.147947342381846,82,long
1.795161128215671,54,short
4.383675723628442,78,long
4.474322347795786,82,long
2.220007065356743,56,short
4.392441379949981,73,long
1.810892435599961,58,short
5.029685540496843,83,long
3.572683239403399,79,long
3.570934194682618,88,long
4.961479097365112,84,long
1.956704347738395,48,short
4.100281439713186,86,long
1.900140471973174,51,short
1.738575938100721,52,short
2.216524257432711,63,short
5.015542457818425,82,long
2.018569500807978,49,short
4.187341856034178,78,long
5.1,91,long
2.618088200487929,49,short
1.6,54,short
4.433888433335794,88,long
2.257072064157407,52,short
4.298835441316746,74,long
2.502792232921905,55,short
4.346756768745793,78,long
4.530327980721634,83,long
2.169789010390934,65,short
4.750459782736909,75,long
5.017269853143826,75,long
2.307121443932908,54,short
2.421404534880503,67,short
4.008985642025097,79,long
3.685347062081497,83,long
4.800690840784205,79,long
3.759727984815781,79,long
3.915709300284249,85,long
1.660860747013599,48,short
2.027317410366061,61,short
4.172672755653698,96,long
2.256172107566713,63,short
2.073732782023257,59,short
2.214127876071556,55,short
3.654743629982101,81,long
2.554204212755074,59,short
4.590256153302295,82,long
2.503168374207819,50,short
4.164392368824611,87,long
4.34749739885128,81,long
1.997699714143977,48,short
4.692746417131141,83,long
2.088258860304777,48,short
1.917964105851312,52,short
4.127179916562017,78,long
4.258516018574181,81,long
5.1,78,long
4.808127576627279,76,long
2.439046150038614,64,short
3.133644886361447,75,long
3.991006608485347,78,long
4.693344893751997,71,long
3.655623986922032,84,long
2.149595357931488,47,short
4.452286735914659,88,long
2.117883321292114,48,short
2.175815839394396,51,short
1.923693298573216,56,short
1.67748092399117,48,short
5.1,87,long
3.961593628508439,81,long
1.967172323484862,66,short
4.369235794309272,73,long
2.495172849701865,50,short
1.714527625455263,53,short
4.370816361584989,76,long
4.050476771708498,76,long
4.360868606035993,78,long
4.766260257003037,75,long
4.329689083361967,81,long
4.47429165319735,77,long
2.16037659426296,51,short
2.267145625553716,53,short
4.16997346599239,80,long
4.429922837211437,84,long
2.037504933438007,52,short
3.334821363084682,68,long
3.883585957236429,89,long
1.979498641306022,59,short
2.167723067095267,67,short
1.783294968025171,47,short
3.982066169846445,79,long
3.696419636327742,88,long
1.68259359178559,50,short
2.036482598309879,55,short
2.505792265729603,51,short
2.195204200094625,58,short
2.128429897778302,59,short
4.294640300333837,84,long
4.912100680845973,79,long
2.262899551635657,58,short
2.691440021600858,66,short
2.358570033072722,66,short
4.352366479461733,79,long
2.454037589131189,63,short
4.661758619837649,82,long
1.776915098790548,46,short
1.898683577263788,52,short
1.895783947144397,53,short
2.438257400628784,49,short
4.598277060941809,80,long
4.119619346357817,74,long
4.665101406260461,82,long
4.486465643730961,90,long
2.223679164926761,64,short
4.109764336009359,81,long
2.792265254265796,48,short
3.757623321976316,81,long
4.039001345786825,73,long
4.906824595600699,70,long
3.853673115337415,69,long
2.651895891679695,51,short
3.92345814075645,83,long
4.323831852624678,82,long
4.850898388231556,76,long
1.6,52,short
4.539156282434009,81,long
4.658243597508298,86,long
4.977564096608409,73,long
4.397391233470447,84,long
4.167842833055385,76,long
3.478115597701076,77,long
4.658929263296786,75,long
4.471138753307473,87,long
4.335496104486374,86,long
3.424102201291357,81,long
3.825271579156958,83,long
2.077979832983817,63,short
4.325394302108316,73,long
4.695770784736292,77,long
1.831099059083512,47,short
4.642584400856365,84,long
4.219175611182674,76,long
4.432380872409303,79,long
2.094415466404734,63,short
2.056672317681711,57,short
3.839414475911864,70,long
4.289867263710254,80,long
