sentence1,sentence2,label,idx
A man is lifting weights in a garage.,Cats may or may not lick a person based on all kinds of things.,1.246632524106427,1477
A small red and gray bird perched amongst the bare branches of a tree.,The bomb exploded while authorities waited for a bomb squad to arrive.,3.926959387323565,441
"Lee Janzen, who was tied atop the leaderboard with five holes left, finished with a 68 and tied for sixth.","Minimum wage laws hurt the least skilled, least productive the most.",4.661219109998046,1305
Experience: you must have noticed in you project/office that other colleagues who are more experience understand things quickly.,"""I know of nobody who pressured anybody,"" Douglas Feith, undersecretary of defense for policy, said at a Pentagon briefing.",3.899399202828871,808
Business Week's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday.,A man is doing push ups.,2.919474925721886,796
One football player tries to tackle a player on the opposing team.,A man is adding water to pan.,1.221907921080474,868
"Lord Falconer hailed the changes as ""a new beginning as far as the courts, Crown Prosecution Service and police are concerned"".",I'm actually about to do the same thing when transferring at London Heathrow.,3.692800062680385,88
Three dogs are playing in the white snow.,Breivik: Jail term 'ridiculous',2.172224903392631,901
"""We hope all parties will continue to make efforts and continue the process of dialogue,"" the Chinese Foreign Ministry said in a statement.",The two girls are walking with their father.,4.119013092550703,1120
a girl with vases in the background inside her house,"As mentioned in previous answers, rats and gerbils can be offered instead of mice or in a rotation with mice.",0.559073224709338,104
I've found an additional concept that may be related to the original question: prototype theory.,US Senate Confirms Janet Yellen as New Central Bank Chief,0.035839289875348,938
Fashion designer Lilly Pulitzer dies,"Without delving into an in-depth analysis of Atlantis and Universe, I'll try and be as succinct as possible.",1.191469796143561,1431
China yuan weakens to 6.3282 against USD Monday,A woman is applying cosmetics to her eyelid.,2.662959258109128,1041
A person sitting in an office takes a picture.,"""Fins"" on real spacecraft are usually for one of two purposes: solar panels or thermal radiators.",2.613935427204517,357
A girl is playing a flute.,"It is not hollow, it is round just as our world.",4.638744984262885,749
North Korea Nuclear Test Sparks Worry,A busy beach has people scattered on it watching the sky.,1.683531100515283,1306
A woman is writing something.,A person is placing a baby komodo dragon into a container.,1.041587172139161,846
A small red and gray bird perched amongst the bare branches of a tree.,Security agencies worry about new terrorist threats in Kenya,4.058725517523556,528
An older Asian couple poses with a newborn baby at the dinner table.,"Tito Barbini, a regional minister for agriculture in Tuscany, Italy, criticized the absence Tuesday in Sacramento.",2.517094840605394,27
A woman is sitting up asleep with her head resting on her hand.,A man is getting into a car in a garage.,4.008909856004967,1046
I just hold the cheese closer to the edge away from the grater.,"US Airways Flight 5481, which crashed Jan. 8, was judged to be within 100 pounds of its maximum takeoff weight.",4.165682843373247,948
There are dogs in the forest.,Others have made some good suggestions about how to neutralize the odors in the area.,1.250145354526841,274
A woman is writing something.,A man plays a guitar.,3.566144619950182,813
A woman with a white horse.,I think a learning attitude is the founding skill of a self-taught person.,4.675745687593523,1457
To no extent at all is the wars in the middle east caused by trade making the area heterogeneous.,The girl is playing the guitar.,1.132079041890978,1079
A man is talking on a cell phone.,A man is smashing some garlic.,1.864574214925063,57
"While waiting for a bomb squad to arrive, the bomb exploded, killing Wells.","Chief Executive Mickey Robinson was fired for cause in September, the company said last month.",2.544871219638123,806
The woman is waiting for her date.,You can get a rough estimate from using an online calorie estimation website.,2.412409167056813,670
The most obvious is the oldest long distance walk in Scotland: The West Highland Way.,13 Tips To Face Your Fear and Enjoy the Ride seems interesting.,4.921926541645751,361
A man jumping his dirt bike.,A man and a woman are posing for a photograph in front of a yellow flower-bed.,3.808283591531926,944
A woman is riding a horse on the beach.,Two smiling women holding a baby.,4.040264874616501,1092
Left side of a silver train engine.,A black dog is leaping into a swimming pool.,4.836518289442433,581
He claimed Red Hat and the Free Software Foundation with trying to undermine U.S. copyright and patent law.,"Your pile will compost without turning it, but it goes faster if you turn it.",3.958581903559685,329
"Since you're being kind of vague here, I can only give you a vague answer.","I'm no herpetologist, but in my experience, snakes are in the ""you don't bug me, I won't bug you"" category.",1.139228022806487,1137
The girl with the blue bucket splashes beneath the pier.,Two men are waiting for a ride on the side of a dirt road.,0.520438694824815,1274
