sentence1,sentence2,label,idx
Military plane crashes in south France: authorities,A flag is waving.,3.022800993056984,1492
I prefer to run the second half 1-2 minutes faster then the first.,A man is at a farmers market.,3.166331300537349,1397
Pakistan's Musharraf charged over Bhutto murder,"""The other guy, he's ashamed of his party, and I don't blame him.",1.651936565687344,36
"""What they have done is a thinly veiled attempt to do an end run around the Constitution,"" she said.",Music industry mourns Whitney Houston,4.345778509037355,487
The Question is (from Hinduism); do you exist because of pregnancy?,Egyptians wait for key presidential vote results,0.092934043479972,525
A man is playing flute.,I don't think the burden of proof is on positive or negative versions.,3.61125057863513,1498
Protests after George Zimmerman acquitted in Trayvon Martin case,"While the 'first-past-the-post system favours two parties, it certainly doesn't guarantee the marginalization of third parties.",0.651448513188302,472
The plane was estimated to be within 100 pounds of its maximum takeoff weight.,"Chiron and Aventis Pasteur together made about 80 million doses, ordinarily enough for U.S. demand, The Associated Press reported.",1.960102379048601,197
"Under the U.S. Constitution, the other chamber of Congress, the House of Representatives, does not vote on foreign alliances.",A young boy is running toward and from the ocean waves.,0.735101599144088,90
Residents near Gaza instructed to stay near shelter,Romney taped at secret donor talk,2.225288303474939,984
Deaths confirmed after helicopter crashes into Scottish pub,"Shares of BioReliance sold at $47.98 at the close of market yesterday, down 2 cents.",4.282411207373414,238
"First of all, as a general matter of fact you suppose to change your workout routine in every 3-4 weeks.",A woman and dog are walking together.,2.388085964993811,1063
"Barbini said the union may reach a compromise with the United States but it wants a system for labeling such foods, something the industry successfully fought here.",a man walks along walkway to the store,3.033853950479984,132
A dog walks along a beach with breaking waves.,A black dog runs through the water.,4.593429968779108,575
A man is playing the drums.,"The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough.",2.422521793945811,682
A tiger is playing with his trainer.,Hong Kong set for huge democracy rally,0.857099292527508,294
The boy in the orange shirt is throwing the ball.,Two federal agencies are investigating telecommunications gear maker Lucent Technologies for possible violations of U.S. bribery laws in its operations in Saudi Arabia.,1.827129124500792,1171
"Buoyed by some of the advice imparted by Nicklaus, Howell shot an 8-under 64 for a one-stroke lead over Kenny Perry.",A laptop and a PC at a workstation.,2.281233178800989,1361
FRIENDS of Robert De Niro yesterday rallied around him after he was diagnosed with prostate cancer.,A man is giving a woman a massage.,1.474937978293532,574
Dark colored dog standing in grassy field.,You can get a rough estimate from using an online calorie estimation website.,2.730594478852694,4
I don't think there are likely to be any standards that address this issue specifically.,"Clinton: US, Europe Must Work to Defeat Tyrants",3.115730229279695,409
"Quotes from leaders, family at Mandela memorial",People are near water.,2.914150736178598,590
The company claims it's the largest single Apple VAR Xserve sale to date.,Three women in brightly colored dresses.,1.687344845094696,379
"The company will launch 800 hot spots, or ""Wi-Fi Zones,"" later this summer, and plans to have more than 2,100 by the end of the year.",Two women are singing.,3.849931590215491,247
"Gainer said the two staff aides are ""very sorry this all happened,"" and the security personnel had performed ""well within standards.""","Best Minister, Scrimshaw, and Ten Most Wanted all had workouts on Monday morning.",4.547898191095715,1433
"""IT is the only vehicle on which established economies will be able to compete,"" Barrett said.",A dog is barking at a fly.,4.931982981132272,1283
"No, you don't need to have taken classes or earned a degree in your area.",I have done quite a bit of technical writing for healthcare information systems.,3.800683265045496,722
A group of people stand in the sand looking out at the water.,The woman is on her way to a date.,0.277348211109182,943
Queen pays tribute to Nelson Mandela,"Razali Ismail met for 90 minutes with Suu Kyi, a 1991 winner of the Nobel Peace Prize, at her lakeside home, where she is under house arrest.",0.701040885801465,726
A group of people are in the water.,"In November, Jeffrey Brabakow, the chief executive at the time, said the company used aggressive pricing to get higher payments for the sickest Medicare patients.",2.761176193301818,167
The man is wearing a black shirt and hat and smiling.,The man jumping is not wearing a shirt.,1.922396801974585,665
Three humans are walking a dog.,Two women are sitting in a cafe.,1.11688349391701,198
A man plays an acoustic guitar.,The man is skiing down a snowy hill.,3.224187624212439,1405
A lady with a yellow outfit is in the air above the bed in a yellow room.,"As bikeboy389 said, you can learn a lot by looking at students' native languages.",3.643457074572432,533
"""I started crying and yelling at him, 'What do you mean, what are you saying, why did you lie to me?'""",A woman is applying cosmetics to her eyelid.,2.469367336406547,915
A toddler walks down a hallway.,"sufficient is an upper bound, necessary is a lower bound.",1.144069120126257,862
Young baby girl sitting on table.,A dog is trying to get through his dog door.,2.576600205979014,282
Two cats are close together inside and black and white furry enclosure.,A man on a boat getting ready to pull in his net to see what he caught.,3.24270573704019,106
"According to security sources, London Metropolitan Police Commissioner John Stevens placed his force on its highest state of alert last week following the warning.","Halliburton shares fell 54 cents, or 2.4 percent, to $21.76 a share in midday New York Stock Exchange trade.",2.441987196730371,92
We have two parallel worlds in collision or maybe more.,Bulgarian president tries to break election stalemate,2.479796766808671,1418
Protests for kidnapped girls banned in Nigerian capital,"Bulger's brother, a former FBI informant, is now on the law enforcement agency's ""10 Most Wanted"" list.",1.895397812674206,1334
"In Russian, for example, animacy is not clear-cut in the distinction animate/inanimate.",The short answer is that evolution couldn't create gills in humans.,1.10359883661414,1302
English works everywhere with people buying and selling things and in the hospitality and tourism busniness.,Two children lying in the snow making snow angels,0.947053709471682,737
A woman peels a potato.,A white cat looking out of a window.,4.007573278939763,1371
A dog is stealing food from a refrigerator.,The team in blue is playing a game against the team in white,2.572227764593194,931
A woman is mixing eggs in the bowl.,Singapore stocks close 0.54 pct higher,1.13333158850801,362
"Same here, I've the 50mm f/1.4, and as my fastest lens I couldn't live without it for concerts and low-light photography.",Two dogs play in the grass.,4.361843186898549,1218
A person is chopping an herb.,"Mr. Bush did not discuss this when he issued a brief statement yesterday thanking the commission for its work, and saying, ""Our journey into space will go on.""",1.895697012878409,109
"As I understand it, nothing that can be changed, or broken down into smaller parts is inherently real.",Two medical professionals in green look on at something.,4.791398423202413,1002
Chances are picking the seeds once it's gone to seed isn't going to actually encourage new growth.,"The church's lawyer, Shirley Phelps-Roper, was clear: ""What they have done is a thinly veiled attempt to do an end run around the constitution,"" she said.",3.795069027585271,634
"PM in Tehran, asks NAM to take clear stand on Syria",Buy a 3 panel screen and use it to separate the work area from the sleeping area.,4.411297349418505,348
http://en.wikipedia.org/wiki/History_of_Delhi#Early_history shows that the city was called Delhi (or Dilli) at least since the 12/13th century.,A man in printed board shorts is doing a yoga pose on the beach.,3.993707332826149,1312
A woman is applying makeup.,A lion tries to climb over a wall.,2.717653502795222,1144
A man is on a rooftop,Over 120 dead in Pakistan factory blaze,0.875444495348494,505
The boy in the orange shirt is throwing the ball.,Two women are running.,1.094459007815732,1304
A dog is chasing cows.,"Having fairly recently taken up the sport myself, I feel your discomfort.",3.764811608077139,1352
Queen pays tribute to Nelson Mandela,Any breed of dog can be perfectly safe or extremely dangerous.,0.582782947948529,1102
Two women sitting in lawn chairs.,A dog is being squirted with a hose as it jumps into a paddling pool.,0.41568447992778,910
Someone is shredding cabbage leaves with a knife.,"The Note's Must-Reads for Friday, July 12, 2013",1.378919105131789,751
Oil falls in Asian trade,Australia cuts interest rates to record low,1.591679645166968,566
The girl is very skilled and practices a lot.,A convicted killer and two other inmates cut through two fences topped with razor wire and escaped from a state prison on a busy street.,3.890867899023144,354
The woman is waiting for her date.,Israel launches air strikes near Damascus,0.739166398858611,741
New Japan govt hints at joining Pacific trade pact: Report,"I've tried many of the things mentioned above, but they never really worked for me.",2.695426326252543,1089
A man is eating food.,"Dotson, 21, was subsequently charged with Dennehy's murder.",3.181189691914913,456
"A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses.","The above advice is quite good, just wanted to add on thing to consider regarding food in bear country.",0.390424779771112,1476
