sentence1,sentence2,label,idx
It was the third time in four years that wildfires forced the park to close.,Crisis-hit Maldives holds new presidential poll,1.92479773061668,293
"If you wear a bear bell on your backpack, your fellow hikers will kill you for being annoying.","A young boy with his hair standing up, is sliding down a blue slide",0.978290940772444,267
Five kids are standing in front of a tent.,The black and brown cow is standing on the green grass.,4.584261274793736,568
A group of people are at a convention waving American flags.,A man is tying in the machine.,4.018451343828199,882
"According to canon, Leia was an expert in combat, especially shooting (this is from EU books).","Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.",3.326797626783306,441
I've found an additional concept that may be related to the original question: prototype theory.,I would say it's completely safe so long as the bottles have been adequately rinsed to remove any detergent residue.,3.311878499750879,904
FAA lifts ban on U.S. flights to Tel Aviv,A woman is working as a nurse.,0.285884059144441,1333
A little boy is vacuuming the floor.,I'm considering spending the $48 per month on the GTD (Getting things done) system advertised by David Allen.,3.468577633445718,138
A baby eats his food.,A man is spitting.,4.599599296984227,282
"If you arecomming from the non-linguistics environment, the best book is to start with Is Fromkin, Introduction to language.",Arrested Briton 'not significant' to Kenya attack probe,3.041421900293787,892
Stocks close 0.39% higher,"Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices.",4.240451569010093,393
The man and woman are resting on a couch.,A sheep in the morning mist with trees in the background.,1.136064645538884,475
This idea has been around since the beginning of myth and storytelling.,Globular clusters occupy an interesting place in the spectrum of composite stellar systems.,0.318269832867957,771
The company claims it's the largest single Apple VAR Xserve sale to date.,"Alright, there are several different issues here that we must be sure to address.",1.520677007994225,601
A woman is mixing ingrediants.,"But Vincent Weafer, security director with Symantec Security Response, said all the virus did was visit a pornography site.",4.208696972252181,787
A man is screwing wood to a wall.,Salvador Dali painting snatched from New York gallery,1.30527119584907,41
"Under the U.S. Constitution, the other chamber of Congress, the House of Representatives, does not vote on foreign alliances.",A woman is beating two eggs in a bowl using a wire whisk.,3.84566981878367,898
A man doing a jumping bike trick surrounded by trees.,I'd say you need to distract yourself from the bigger picture.,0.141036077850174,790
A man is fitting silencer on a pistol.,A dog is riding a skateboard.,3.617639889373727,1064
Nearly all countries grew quickly in the 1950s and 1960s for pretty much the same reasons.,The basketball player is about to score points for his team.,1.456391577576733,17
A man sitting on a bench looking at a dog on a leash sitting on sidewalk.,"Russia, China veto UN Security Council resolution on Syria",3.656426560047757,232
Q: What is the reason for people to implicitly trust their peers in extreme (or not) situations?,A man is lifting a little girl above his head.,0.965223728275432,1244
To stick with the traditional pomodoro technique this is considered an interruption.,Two ladies jogging on a path near the waterfront.,4.085453628848416,1133
"Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle.",Oil prices down in Asian trade,1.855327492158856,782
"I have a few Nikon lenses, and a Sigma 10-20mm for super-wide shots.","South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate.",3.929640618199197,1062
Yes a team can use the same player for both bowling and batting in a super over.,"I concur with @T.E.D; the question is a ""no True Scotsman"" bar bet.",4.442821542866301,907
Two women are lost and calling for help.,A yellow bird eating fruit on a bird feeder.,0.83199571743282,770
The young boy jumps barefoot outside in the front yard.,"China's foreign ministry said: ""We hope all parties will continue to make efforts and continue the process of dialogue.""",2.868926780705168,214
Net revenue rose to $3.99 billion from $3.85 billion during the same quarter last year.,"US jobless rate seen rising, offering Obama no relief",2.408709903017754,900
German Shephard jumping through black hoop while people watch,A little boy swimming underwater with a toy in his hand.,3.648530295789602,539
A man is talking on a cell phone.,Also at increased risk are those with suppressed immune systems due to illness or medicines.,1.369373838750124,1186
A person is mixing a pot of rice.,A blue moped parked on the sidewalk.,4.718206887931129,493
A Das Air Cargo plane sits on the runway.,"Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.",1.676420311270139,967
In general there are a number of different distinct workflows that lead to a poster.,Two black dogs are playing in a grass.,4.906993031564381,1169
