duration,waiting,kind
2.277221100105051,60,short
3.930891461944493,73,long
2.529191215355024,63,short
3.849124765347823,74,long
4.24005320444695,78,long
3.629610157244593,73,long
5.080589088723747,84,long
1.6,60,short
2.176558530640465,45,short
4.355611420254333,72,long
1.936277283232818,59,short
4.618155113603555,85,long
2.030388915458122,63,short
1.804431575888503,57,short
2.745401693565498,62,short
2.013741408415654,66,short
4.23984357255475,77,long
4.373270054639467,79,long
1.875127334549564,52,short
4.20090925883995,73,long
4.358374112189615,72,long
1.6,61,short
4.381278873649097,77,long
2.335497170014237,48,short
1.987522830986704,57,short
2.821074318244245,46,short
2.75445727607078,66,short
2.076918356534315,63,short
3.605370786066568,81,long
2.327195877673224,58,short
2.103585340870113,44,short
4.18249386771794,80,long
2.405855794882482,64,short
4.560912163899039,73,long
4.139638306003985,77,long
3.841842874190275,72,long
2.23874039525315,44,short
1.742837659560341,44,short
3.971291518852486,79,long
2.452593039574308,64,short
4.671941745908653,77,long
4.456278569471065,87,long
2.406721096753799,46,short
4.040312581781368,71,long
3.731384684145735,81,long
2.420751450556003,62,short
2.146222263661358,59,short
1.999019042907201,65,short
2.273659033643125,49,short
4.359061487817949,92,long
1.949642715975389,46,short
3.742859819927328,76,long
5.1,81,long
5.1,84,long
4.164263677567347,78,long
1.880976342277583,54,short
2.722854092641003,65,short
3.97810433720749,79,long
4.325656541117095,76,long
3.98338226612725,85,long
4.589510010109951,77,long
2.017672212550652,60,short
3.893666560977687,89,long
4.172826040515733,73,long
4.062329785854269,81,long
2.894348636941064,71,long
4.420495304109281,75,long
1.824396662522642,47,short
2.525533810456759,48,short
2.841812275743998,43,short
4.024884649289607,69,long
4.3936196419436,82,long
3.918133340695535,87,long
4.173717351297277,91,long
4.104543896744111,80,long
3.73904419075957,78,long
1.713274383357402,61,short
3.686417923281478,78,long
3.982573761236251,81,long
4.072995473227558,96,long
4.381201909158859,83,long
1.6,66,short
4.526090146381061,81,long
2.153244184373636,61,short
3.667305325056321,79,long
4.022787000510507,92,long
4.169209906503578,82,long
2.097867784087803,44,short
1.792662373495931,55,short
3.544291035254865,85,long
3.101078670846886,77,long
2.279396121127642,61,short
4.512582456685498,81,long
3.838771268605482,81,long
2.096083081408826,64,short
4.879053381020701,87,long
2.591015094509155,52,short
4.016373132439474,89,long
4.052118444476203,78,long
4.222712328097279,92,long
4.508174828896903,75,long
4.008301827232405,77,long
4.308456909878466,83,long
2.750407006001854,58,short
4.554570179202455,76,long
3.313996513747673,88,long
1.763971753352929,61,short
5.1,77,long
2.081316491456759,43,short
2.477074298295883,48,short
1.824667366801337,51,short
2.041749463368111,49,short
1.986473372087025,44,short
2.252688524419957,63,short
1.6,49,short
4.54724124721933,80,long
4.418307774369181,88,long
2.164745164955964,55,short
3.370749110204445,80,long
1.770306117630679,44,short
1.6,48,short
3.834391511629501,74,long
4.830001324817259,79,long
4.202607307434387,78,long
4.054836922706773,76,long
2.344212577284867,54,short
2.328942092474811,49,short
2.062477082750555,56,short
4.313574911423596,84,long
4.293865901661923,76,long
2.087596199265066,56,short
4.069314154475856,80,long
4.117957837252419,79,long
2.587444222701554,47,short
1.683201136935389,49,short
1.856231747796619,51,short
3.989119452431146,91,long
2.013654053531524,53,short
4.427744797801353,82,long
4.861732740059566,91,long
2.559421503300479,58,short
1.874690902489819,49,short
1.6,65,short
5.1,81,long
4.239192370805833,86,long
2.050012198297816,58,short
1.6,45,short
2.169909716635847,51,short
2.278799030426337,56,short
4.399714276056067,74,long
4.588929221962289,80,long
4.20932275803096,87,long
4.134497902124289,77,long
4.570680388885778,86,long
3.753685190408838,73,long
3.996946922211072,86,long
2.701991417016371,44,short
2.318779908509881,48,short
4.450636613931882,84,long
2.090082389622597,47,short
1.992730487407533,65,short
4.76689230160471,93,long
2.06340152433588,58,short
4.29577959280604,82,long
4.545847696360691,83,long
4.704658830028537,72,long
2.38593073402266,62,short
4.94220157985053,83,long
2.477346023420475,65,short
4.622228454132048,88,long
4.453454732758053,83,long
1.6,63,short
3.660712768537099,80,long
1.709717982366328,63,short
4.400167183082561,76,long
3.44353322928168,81,long
4.960016546962041,76,long
3.238761300241251,78,long
2.482090425352867,64,short
1.954111299625272,59,short
4.197353481954633,80,long
4.048035909231347,82,long
3.856132786750515,85,long
4.053599191304083,81,long
1.98449018893669,66,short
2.516794762679725,64,short
2.126949435737455,64,short
4.304039936532216,73,long
4.10540433110824,89,long
2.091412065233726,53,short
2.056446628134997,64,short
3.98165106763244,86,long
3.892676508803879,84,long
4.983996361237771,94,long
2.011654729810011,49,short
4.603559979626892,84,long
4.072568183897819,78,long
5.1,75,long
2.200774500165894,58,short
2.330372699023244,45,short
3.478530551887896,75,long
3.767688722480308,80,long
1.929860577075004,51,short
2.230104624298418,45,short
