duration,waiting,kind
2.422808005941328,51,short
4.351299355990665,81,long
4.383923326542526,84,long
3.831902318071023,83,long
4.061556702790649,85,long
4.13394122443302,82,long
2.584959972419209,44,short
1.668320986144504,55,short
4.419359852212375,81,long
4.222909146583185,81,long
2.562513522714551,48,short
3.664837679758229,81,long
4.211333862634569,76,long
2.766887738379195,51,short
4.108903074559466,73,long
4.045707519226352,86,long
1.697131991802106,56,short
3.875594236645979,79,long
4.419260257133965,92,long
3.415458007612854,84,long
4.382642714131724,77,long
4.333933700100646,79,long
4.461268717553562,80,long
4.275938599427104,84,long
4.479410637258034,79,long
4.103819664005094,87,long
4.223367861428742,80,long
4.22535081470393,82,long
4.853339449530274,81,long
4.645271469235949,83,long
4.981944283466212,78,long
4.194653536262763,84,long
4.504234379295228,95,long
3.984174203793288,83,long
4.27037579034456,86,long
2.392955894649905,57,short
2.147667170624533,57,short
2.365302226516513,50,short
2.455142714818549,58,short
1.6,59,short
2.170089795988081,51,short
4.0748667328223,77,long
4.360343296531237,78,long
3.881063282766225,82,long
4.541482147264832,78,long
4.225576345485004,90,long
3.751860451824358,92,long
4.06306781197533,78,long
3.351649254669099,89,long
1.80634595914346,59,short
2.522501157599448,49,short
4.089317625384883,78,long
4.334364596289079,73,long
4.555255691028177,73,long
4.110220349156577,77,long
4.288343378879824,80,long
4.724444940101647,73,long
2.002523416494533,53,short
1.6,56,short
2.531499188978141,60,short
2.006940564702524,46,short
1.63525647221729,60,short
2.277487551178334,62,short
4.770979963468286,77,long
3.627539481748346,83,long
4.527176949480452,85,long
1.766584923447312,63,short
2.091509389286443,50,short
2.517296174263292,56,short
4.029957918886881,83,long
1.990596295682805,66,short
1.915904636750622,64,short
1.741300943888697,52,short
5.1,74,long
2.861528629399466,65,short
4.154228758077818,68,long
4.461444226052666,74,long
4.212233800175126,74,long
4.248461054524358,82,long
4.078547644638358,80,long
4.054612850707609,82,long
4.826736884142654,74,long
4.372431624440243,88,long
2.116428514309747,44,short
1.960855390550333,55,short
4.98326010280794,83,long
1.6,46,short
4.922098874647671,79,long
2.361475992229715,63,short
2.546029647537836,65,short
4.279055314681608,81,long
5.070271160943062,81,long
4.897271496990044,84,long
2.110828261276907,50,short
3.748140220313651,70,long
4.394580904425701,81,long
2.239121367249343,46,short
1.651701755269223,51,short
4.212221021173687,91,long
3.90551391423731,88,long
2.351336492122514,46,short
4.571806523834593,83,long
3.757194201931063,86,long
2.370082965425965,52,short
4.288298175717939,82,long
4.790569467245674,69,long
4.440910400317304,70,long
1.826770305322697,59,short
4.095931334364903,82,long
4.690186806038801,86,long
3.763610645839872,91,long
4.253855367223765,77,long
2.215252108383292,51,short
4.464097723921713,83,long
2.482471630785573,54,short
4.547379711926708,88,long
2.129043283337439,55,short
2.457508726403809,67,short
4.284115306850884,74,long
1.6,65,short
1.926903134763853,57,short
4.175002409054218,80,long
3.986782424350567,76,long
2.162395781292922,49,short
4.986130821105284,80,long
2.12625243119268,67,short
2.622364278308236,58,short
2.724894194495508,45,short
4.568917718483141,70,long
1.986050080020533,51,short
2.346852730990255,55,short
2.365455618264207,46,short
4.409711782891425,78,long
4.576729354559228,77,long
3.545915578825139,76,long
4.264751303079558,76,long
3.548461258378528,85,long
4.463151361487846,88,long
4.407092879034008,74,long
2.635969292282915,49,short
1.897017178076819,50,short
2.098384095269164,66,short
2.058594361380573,60,short
4.450770360189474,77,long
5.084249723213673,76,long
4.426845073996161,76,long
4.40245432683539,85,long
4.045718868512331,74,long
4.929165374874592,80,long
4.725296776315697,75,long
4.993704133497592,78,long
4.203823246078444,80,long
3.951635618469634,82,long
4.046448918770262,72,long
5.1,79,long
2.274410054633009,55,short
5.081324621075344,77,long
4.109254501784261,74,long
2.392461440628298,55,short
4.263969817511347,82,long
2.171023576830008,57,short
4.295796104396328,77,long
2.0690930864015,56,short
4.076612999881821,82,long
4.079496803889439,72,long
4.789449182231513,81,long
1.6,46,short
1.752885017884219,45,short
3.975125898239169,84,long
2.227995842026374,62,short
4.253218693132588,86,long
4.513614717293302,82,long
4.838200784008159,86,long
5.1,84,long
4.591332917718942,84,long
2.442793809623134,50,short
4.166939305565887,82,long
4.656031005190865,84,long
3.99462913620814,80,long
4.750641539120235,89,long
3.978086678399607,85,long
3.809707428809784,74,long
4.164787251046828,78,long
3.49860020916002,87,long
4.833922025980601,71,long
4.244680118749599,81,long
4.241317012355473,86,long
2.140289441607008,45,short
2.239046858323381,67,short
4.279530594812565,81,long
1.905789593494844,65,short
4.221721133753589,74,long
4.332920672244175,75,long
4.225330049331926,81,long
4.429865961312773,72,long
4.816842038626289,76,long
4.119715400335158,72,long
4.573218502517497,76,long
2.214524215011082,51,short
4.192120602567199,84,long
4.540560801276435,76,long
2.044988665093542,46,short
4.376084658238799,71,long
4.24399845798231,69,long
1.954011668156126,54,short
2.162340535971856,60,short
3.784274542162985,85,long
1.693366639269982,62,short
3.578826537465278,77,long
4.371926245017562,83,long
2.354790292281492,52,short
4.187716688415536,79,long
2.080769720264056,49,short
1.854014390591633,52,short
2.548869124912338,49,short
2.681492790643072,47,short
5.015421171745531,83,long
4.526947633998311,73,long
1.647601497880225,62,short
4.291395598214867,82,long
4.682952307453885,73,long
1.6,57,short
4.74749621741801,94,long
1.927028637678301,59,short
4.743783401198031,68,long
5.1,83,long
4.683579911580099,80,long
4.625025676687399,75,long
1.863967409781395,54,short
4.162688666358493,81,long
1.618025532181555,54,short
4.492033981758202,72,long
3.876349210027419,76,long
1.730947339125697,48,short
4.611870345707992,84,long
4.684957819846344,81,long
1.748308772970523,52,short
3.859351113103946,74,long
2.633227312816227,64,short
4.434766814986934,77,long
2.800968419330846,55,short
4.038432014616622,79,long
5.1,88,long
4.367007029427543,73,long
4.720093276221154,81,long
2.247073210505597,51,short
3.896739389989533,84,long
1.819107134758272,65,short
2.233401545389323,64,short
4.185609997037151,74,long
3.929549630581177,84,long
2.367339974943822,44,short
2.437810889349672,51,short
1.638882625883208,60,short
2.117500265495902,44,short
2.416547210936745,59,short
2.035023524326,61,short
4.410492694308067,79,long
1.805586894847751,43,short
4.106836454636386,76,long
4.176485942545024,79,long
2.808895876292443,64,short
4.782981210003411,82,long
4.847266481714338,75,long
2.290634758710344,43,short
5.062237234798777,68,long
4.126876558016433,83,long
3.195555374803811,84,long
4.326133110662031,70,long
2.564092691891177,50,short
2.660316077733028,46,short
1.6,49,short
