date,open,high,low,close,adjclose,volume
2000-01-03,1446.664281,1477.858999,1404.724376,1469.477307,1474.307604,540020508
2000-01-04,1473.321054,1485.302988,1415.572479,1417.175658,1462.496238,1687327812
2000-01-05,1466.615421,1498.27218,1423.819442,1429.412384,1451.871638,865132787
2000-01-06,1441.383527,1495.581462,1425.716982,1440.529335,1492.704839,2148225967
2000-01-07,1490.092853,1491.650933,1444.493461,1447.233613,1473.08305,706180460
2000-01-08,1480.075954,1496.755221,1423.963322,1466.342141,1484.053852,0
2000-01-09,1467.23328,1485.840374,1459.178871,1464.884451,1471.100113,1028977007
2000-01-10,1462.675995,1483.032113,1438.202576,1440.249933,1465.531068,115071228
2000-01-11,1462.840943,1498.594266,1407.327746,1452.426847,1476.153528,1464040426
2000-01-12,1470.430345,1504.20216,1432.994358,1433.334797,1463.902006,206237191
2000-01-13,1460.018214,1489.677289,1451.553251,1454.525075,1461.078572,315417674
2000-01-14,1438.054855,1498.604336,1433.457098,1433.947388,1437.919234,1107264750
2000-01-15,1471.969512,1483.300798,1468.010932,1471.772361,1472.981359,1203337251
2000-01-16,1454.839349,1500.724708,1431.412403,1449.557228,1454.2252,281166687
2000-01-17,1486.632578,1501.939958,1459.154687,1467.527916,1483.383064,0
2000-01-18,1484.130493,1489.743174,1421.765177,1432.363331,1476.066506,117381981
2000-01-19,1470.427975,1493.589436,1444.933724,1446.546726,1473.796665,493507894
2000-01-20,1464.830947,1483.83436,1449.051119,1450.519747,1463.162266,1678393958
2000-01-21,1467.681982,1483.051618,1461.785979,1464.765906,1465.725324,1587418142
2000-01-22,1487.389842,1499.765108,1460.528034,1469.907826,1491.57824,915712849
2000-01-23,1465.209445,1504.800896,1429.551693,1440.054043,1468.35272,1743773840
2000-01-24,1498.17316,1520.23066,1416.825162,1458.11764,1467.123824,710652299
2000-01-25,1447.410578,1471.241289,1439.658251,1444.065188,1448.840407,1383547196
2000-01-26,1472.365265,1497.067218,1454.650871,1478.132437,1484.293888,974150516
2000-01-27,1463.756928,1472.788842,1411.31816,1436.419204,1461.948894,1788113637
2000-01-28,1482.550398,1486.967054,1425.249942,1435.895311,1445.120007,1798941740
2000-01-29,1462.901108,1506.750668,1433.742919,1440.658255,1485.801042,1050792167
2000-01-30,1463.027962,1479.530325,1457.314018,1470.496682,1473.389874,1306577870
2000-01-31,1469.154359,1473.980585,1455.546777,1460.01277,1466.265374,520485762
2000-02-01,1449.474123,1491.467067,1445.252284,1459.72957,1460.109315,0
2000-02-02,1483.631964,1491.945537,1447.131422,1463.245905,1472.655861,2218734753
2000-02-03,1486.115408,1494.836791,1432.090308,1454.951977,1484.334806,1090568813
2000-02-04,1484.204425,1498.144152,1436.400084,1447.169724,1454.022602,294262829
2000-02-05,1489.535912,1495.359593,1429.780096,1443.405857,1492.915307,1039168245
2000-02-06,1503.123591,1512.334753,1415.513524,1441.146438,1448.746607,1472819744
2000-02-07,1464.741525,1477.706807,1450.086751,1459.938656,1475.210843,734430824
2000-02-08,1477.547736,1496.254981,1449.005031,1453.002004,1456.139747,1149176738
2000-02-09,1472.33206,1486.537723,1421.495802,1444.56077,1467.087169,2236161452
2000-02-10,1486.737022,1493.033561,1451.085014,1465.849401,1468.778463,626895917
2000-02-11,1480.025432,1521.636777,1427.339113,1454.197803,1493.516794,2064924056
2000-02-12,1473.23641,1492.418393,1430.345911,1462.252528,1474.377446,439402047
2000-02-13,1479.995443,1496.63258,1444.722465,1449.349325,1464.044985,98380990
2000-02-14,1464.796546,1477.836952,1428.245867,1451.705144,1455.454073,0
2000-02-15,1480.210714,1501.287469,1467.0721,1479.406979,1496.289695,1683731466
2000-02-16,1453.801987,1512.17603,1424.470462,1437.093821,1496.823778,509081077
2000-02-17,1480.076365,1496.956045,1452.355987,1461.413763,1465.195818,0
2000-02-18,1491.624588,1506.136087,1447.519799,1473.657539,1480.174021,890858257
2000-02-19,1471.744945,1509.253986,1444.027842,1455.091792,1456.188963,1390315120
2000-02-20,1467.473079,1501.692283,1442.632109,1456.549358,1466.656256,1565472138
2000-02-21,1505.271408,1502.190876,1456.83953,1465.596825,1495.13745,2067792226
2000-02-22,1490.294427,1521.269713,1454.06942,1457.223683,1474.199593,697767875
2000-02-23,1494.189973,1506.463362,1429.93758,1444.25281,1478.669109,1565167704
2000-02-24,1464.495753,1502.077322,1426.909883,1447.97798,1450.426795,532844199
2000-02-25,1484.090001,1499.953086,1460.27292,1464.299515,1475.835981,1489200744
2000-02-26,1493.363267,1504.398685,1431.202758,1448.736117,1485.657915,1408767553
2000-02-27,1486.983864,1520.645237,1455.600066,1456.425555,1510.832128,1370699578
2000-02-28,1480.820864,1502.737555,1432.794251,1455.154188,1489.481456,1634089676
2000-02-29,1494.191832,1524.967036,1445.611365,1446.682784,1450.063271,1322565487
2000-03-01,1500.504177,1508.786374,1451.570848,1462.494009,1474.599752,564759383
2000-03-02,1492.724177,1500.289348,1462.794264,1464.167357,1467.751365,1957140403
2000-03-03,1496.393304,1498.801926,1455.843698,1475.075491,1478.907976,1865554593
2000-03-04,1500.771771,1501.232443,1427.202467,1456.683444,1491.217004,1251887109
2000-03-05,1483.122606,1498.941241,1424.676543,1471.627678,1478.749646,922391448
2000-03-06,1489.846955,1498.793709,1453.58774,1459.38412,1489.202223,1916211240
2000-03-07,1484.314251,1509.122276,1421.814247,1471.674196,1490.848677,1043338280
2000-03-08,1469.356606,1510.799116,1435.386194,1465.880159,1503.832624,769707077
2000-03-09,1485.521711,1531.287633,1450.734984,1482.568483,1486.362766,761353668
2000-03-10,1485.638291,1485.920052,1471.546818,1480.146401,1484.596358,731536697
2000-03-11,1476.853946,1501.90287,1425.099923,1458.169461,1458.45813,316116756
2000-03-12,1490.180955,1511.50531,1448.843513,1450.857691,1477.691951,489230370
2000-03-13,1484.40461,1495.136074,1441.069351,1468.992402,1470.03904,789681323
2000-03-14,1492.622203,1530.71369,1469.337141,1483.495352,1487.783074,768190734
2000-03-15,1483.118567,1507.271749,1453.641778,1461.769133,1476.296984,1173459238
2000-03-16,1495.754159,1519.079306,1460.689263,1476.61527,1488.834183,1274724045
2000-03-17,1500.882631,1512.66502,1465.661351,1485.100077,1494.04415,927132191
2000-03-18,1505.650827,1510.702664,1470.469646,1475.35206,1489.591998,500484145
2000-03-19,1481.229081,1511.207078,1454.436837,1474.62333,1501.665725,841942297
2000-03-20,1515.06933,1516.888733,1460.452418,1460.7066,1463.953137,1482117392
2000-03-21,1498.698476,1537.643773,1487.228658,1488.990402,1512.662931,1143742516
2000-03-22,1478.864977,1500.387326,1468.515271,1473.799014,1478.368492,1255851545
2000-03-23,1470.956182,1491.362407,1457.918632,1465.9078,1468.902262,1161067105
2000-03-24,1478.646254,1526.472012,1458.380749,1485.22931,1491.701964,1830893657
2000-03-25,1483.952538,1512.392691,1462.634703,1463.342331,1496.418787,1759510082
2000-03-26,1514.393544,1527.5926,1473.674283,1485.694384,1496.225497,1246711338
2000-03-27,1497.8777,1510.513418,1467.979281,1471.728207,1499.034361,1127660705
2000-03-28,1498.422608,1501.931609,1457.642067,1479.614398,1494.191865,1381834801
2000-03-29,1531.568942,1532.475876,1454.229986,1471.794685,1473.933139,0
2000-03-30,1497.202,1521.507144,1466.332707,1471.291829,1477.354507,1375334744
2000-03-31,1490.053544,1519.264637,1458.856983,1476.01155,1508.429592,674100401
2000-04-01,1488.960318,1509.70936,1472.309397,1491.050029,1509.694156,623976514
2000-04-02,1478.048942,1528.787621,1474.025576,1474.710133,1505.991148,935637167
2000-04-03,1509.108826,1509.656696,1462.009104,1484.951258,1486.608303,610246527
