player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Marcus Morris Sr.,morrima03,2015,4021,1078,3.140922467541775,0.599083496356184,3.74000596389796,13.439601553629224,-1.013410276782221,12.426191276847003,-1.72098203096444,-0.70529465591591,-2.42627668688035,6.056643765242529,5.740101440580024,0.316542324662505,-2.283514496973177,3.067306100868264,0.783791603895087,1.352384727036695
Trayvon Palmer,palmetr01,2021,410,55,0.371543861920471,-5.92653181884422,-5.554987956923748,-3.975563145812178,0.161448706838521,-3.814114438973657,0.391417496642069,-4.081421689173132,-3.690004192531063,2.347978282704102,1.683331349799705,0.664646932904396,-0.241141433215375,-1.671781592420875,-1.912923025636249,-1.050399094426092
Miye Oni,onimi01,2016,33,205,-7.09650238020263,4.774325692066598,-2.322176688136033,-6.357848656764385,-8.09083108986124,-14.448679746625626,1.876027477794055,0.531745538817985,2.407773016612041,1.287347081300496,0.085190432333492,1.202156648967004,3.330393413622,1.079468737598258,4.409862151220258,0.002336946823492
Jaylen Morris,morrija01,2021,8026,512,-4.503774702518408,-6.038847105618733,-10.542621808137142,-2.881745233452251,-4.027065068865553,-6.908810302317804,-0.367851817154124,-0.788919339532069,-1.156771156686193,0.448184669801412,0.612296951796132,-0.16411228199472,-1.082215197379324,-4.129068693966405,-5.211283891345729,0.188240691290497
Donte DiVincenzo,divindo01,2019,6060,944,0.38702459878805,5.708565372700507,6.095589971488557,2.543861615929935,-6.964812920181989,-4.420951304252055,-1.698650311570154,1.995789313884253,0.297139002314099,0.542759224053696,-0.308443383715541,0.851202607769236,2.151939424467966,-2.097041194564772,0.054898229903194,-0.564996135061979
Walter Lemon Jr.,lemonwa01,2017,1010,345,-5.200343421796686,5.069454113115639,-0.130889308681047,-0.637098339085833,-4.544270546025238,-5.181368885111072,-4.340619728167505,-7.548099128806921,-11.888718856974426,7.436341917055085,7.699266331807319,-0.262924414752234,-0.046257684975204,2.258389836346061,2.212132151370857,0.855998160428651
Herbert Jones,joneshe01,2020,7389,1480,0.407243954813168,2.482120144357187,2.889364099170354,3.616837906877329,6.654811368356755,10.271649275234084,-7.266773721282348,1.531322210376568,-5.73545151090578,5.672328599709624,5.024011820771691,0.648316778937933,2.074787007426873,1.418345277092634,3.493132284519507,1.193052798619005
Scottie Barnes,barnesc01,2017,1134,58,2.6913119755367,1.396385080007431,4.087697055544132,-0.494352794572971,-3.942888269906418,-4.437241064479389,-1.771996304240932,2.322210758867051,0.550214454626119,2.171240435049075,1.308661717214315,0.862578717834761,8.727168260010334,0.970560160354664,9.697728420364998,-0.517485379775349
Justin Robinson,robinju01,2022,451,1298,2.454274551717761,-1.640012223496997,0.814262328220765,-11.074192588747277,2.734848569942497,-8.33934401880478,1.833323411268967,-5.655027374288865,-3.821703963019899,7.669720835450816,7.368116557409098,0.301604278041718,1.831808887990397,0.552975213518734,2.384784101509131,-0.742393576317785
Derrick Rose,rosede01,2018,150,114,1.112268371091314,-4.302648151979724,-3.190379780888409,-12.37635187350978,4.421732536380383,-7.954619337129397,1.739078042760603,7.593923072465461,9.333001115226065,2.808196446154861,2.729310679552699,0.078885766602162,-1.772837697490351,-0.718197187030945,-2.491034884521296,0.337710186055888
