player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Cody Zeller,zelleco01,2018,529,2139,-2.295717103127343,-7.616922089608369,-9.912639192735712,1.114454911988795,12.61451487004656,13.728969782035353,-2.039870865450466,-0.478279648562936,-2.518150514013402,6.550079620797188,5.853570872935554,0.696508747861633,-0.633512189090459,-0.289864428635114,-0.923376617725573,-0.597939838487696
Kostas Antetokounmpo,antetko01,2022,108,83,-2.874020189493303,8.298074587252255,5.424054397758953,9.419965889461118,-5.476145175284043,3.943820714177075,0.965457714668682,1.264109437270196,2.229567151938878,-4.172202344008824,-3.552525561138027,-0.619676782870797,-4.955055042282948,3.639830523659761,-1.315224518623187,-0.388547249534109
Brandan Wright,wrighbr03,2021,218,3948,-7.119007045883234,-2.293377323986343,-9.412384369869576,2.319206039476359,1.732685302476396,4.051891341952756,0.873448431030487,-1.740079565088576,-0.866631134058089,-0.846770162726315,-1.677810436609928,0.831040273883613,0.161255097881565,-2.593473051214492,-2.432217953332927,0.874080112535522
Michael Porter Jr.,portemi01,2017,7921,521,-0.515320577246411,3.177468033034052,2.662147455787641,-0.992235934484468,-1.581218128282022,-2.57345406276649,1.291650011294801,9.389958192412635,10.681608203707437,-1.023799592619174,-0.976396617428401,-0.047402975190774,-0.121348856495441,3.807567241339658,3.686218384844217,0.240063803601006
Andrew Bogut,bogutan01,2014,2786,2424,5.434676391812707,4.090811370208879,9.525487762021587,3.005594118347515,2.319086450601708,5.324680568949223,1.332918483725866,-1.485598030454115,-0.152679546728248,4.374028206070353,3.142743595897717,1.231284610172636,-0.758959831881352,-5.308228025445447,-6.067187857326799,-0.624660567720602
DeJuan Blair,blairde01,2021,1401,134,-1.735451950438069,-1.624669513439368,-3.360121463877437,-20.984602321260358,0.012239266499768,-20.97236305476059,-1.696776924532108,-4.057000141439368,-5.753777065971475,0.298372777406088,-0.60033936226779,0.898712139673878,0.923924438455916,8.883607116326779,9.807531554782695,1.08078857467605
Lonnie Walker IV,walkelo01,2016,496,924,3.492277704845361,1.072290469009139,4.5645681738545,2.747196818676897,10.595448139377305,13.342644958054201,-8.539668091514885,-4.950604665008324,-13.49027275652321,5.103583054141659,4.989448003547021,0.114135050594638,-5.832494778681563,-0.471114544732873,-6.303609323414436,0.802734252696622
Jay Huff,huffja01,2018,712,899,6.801151227446803,7.333705698224366,14.13485692567117,1.147069322312425,-4.677594688933934,-3.530525366621509,-6.947188550935272,2.260212315013291,-4.686976235921981,-0.405566811573727,0.139584779971116,-0.545151591544843,1.056621377753519,-7.046665306271444,-5.990043928517926,0.745712154257785
Cameron Payne,payneca01,2014,614,2408,-6.015142811775171,-1.125168639421681,-7.140311451196852,-5.02374000079597,-0.175733427294893,-5.199473428090863,-7.557818030085744,-1.819934585255007,-9.37775261534075,0.958115776592202,0.459005816441156,0.499109960151046,-7.99737646119328,-0.440134039707449,-8.437510500900729,-0.867608415239372
Scott Machado,machasc01,2018,2515,721,-0.001028865444925,-1.867013653819959,-1.868042519264883,-9.141574868851873,2.78621298920418,-6.355361879647694,-2.896495173185327,-0.573215604150425,-3.469710777335753,-1.254094889527235,-1.20373227888345,-0.050362610643784,-5.000883204173972,-0.083682406723075,-5.084565610897047,-1.041513188156578
Kyle Collinsworth,colliky01,2015,484,1754,-1.440290783094749,0.642416483610646,-0.797874299484102,3.277630179839258,2.518534932328952,5.796165112168209,0.238514792151977,-1.176993247621878,-0.938478455469902,2.985857512960212,2.693746223480417,0.292111289479795,-5.421983847353228,0.690280212146915,-4.731703635206314,-0.160703148935003
Daniel Ochefu,ochefda01,2021,718,747,-4.923890439861424,-2.050124144803552,-6.974014584664976,-1.673012613631346,14.992977491642563,13.319964878011216,0.550433856283617,-0.170656721670656,0.379777134612961,1.245778325695948,1.24873030982775,-0.002951984131802,-3.498688888603007,3.936403212745617,0.43771432414261,0.802264923347295
Cheick Diallo,diallch01,2014,200,243,2.723891744294497,-6.615128386079586,-3.89123664178509,1.546042777510972,-0.884847550050918,0.661195227460054,9.279776133327765,-0.092583939538627,9.187192193789137,0.273827341916533,-0.527657170356809,0.801484512273341,-0.315738308556712,1.504360861674407,1.188622553117695,0.493990383250849
Paul George,georgpa01,2015,1888,342,-8.979032218684711,2.066838530050298,-6.912193688634414,7.231653940275872,3.198422062101357,10.430076002377229,-1.102606339314938,-2.183631338388107,-3.286237677703045,6.565894408266681,6.287915752159027,0.277978656107653,-0.360648095932607,-5.870829423114781,-6.231477519047388,-0.17219889318562
Chris Paul,paulch01,2019,451,291,1.644467900545557,-4.319231271737048,-2.674763371191491,8.570803202808271,-14.829853088195586,-6.259049885387315,-3.624049199219834,-0.468463272185925,-4.092512471405758,3.049843671378449,3.268595008341361,-0.218751336962913,0.103220706189033,-2.731489605645282,-2.628268899456249,-0.219857667490349
Semi Ojeleye,ojelese01,2014,1476,1040,4.378149579687999,2.325085135769595,6.703234715457594,-18.392445582302905,-4.310147571271846,-22.70259315357475,-8.49377114340601,2.706847603338969,-5.786923540067042,9.270941409244717,8.485782787269155,0.785158621975562,-2.561239539410948,0.380731747834226,-2.180507791576722,0.550819030651673
Aaron Nesmith,nesmiaa01,2018,1949,231,-0.884226460397293,3.255371048736831,2.371144588339538,-3.96234779223686,-0.40070834527698,-4.363056137513841,-2.68210538446838,3.811691499133976,1.129586114665596,1.2457516751251,0.890670571730947,0.355081103394153,-0.269608413774135,4.529824035595725,4.26021562182159,1.124370672017116
Thon Maker,makerth01,2020,2641,1027,-3.016662566277907,3.117523572688416,0.10086100641051,12.162934456306278,5.884425953085589,18.047360409391867,7.933063984977408,6.299950563397957,14.233014548375365,2.46052070438291,2.105487662923355,0.355033041459555,-0.496856072284962,-4.076025280366062,-4.572881352651024,-0.658206005274909
Robbie Hummel,hummero01,2021,823,842,-3.000361862242669,-0.920552405025731,-3.9209142672684,-5.269706564305173,-0.172678901990788,-5.442385466295961,-2.484112168128075,-6.818734228061695,-9.30284639618977,4.87565417438279,4.499705201790544,0.375948972592246,1.680599362786006,-3.353617130827694,-1.673017768041688,1.097952803926832
Deron Williams,willide01,2017,1303,248,-4.388969600750421,6.519571830947636,2.130602230197216,6.260842449280635,-4.209325611329252,2.051516837951383,-4.077981777274602,-2.259681130344146,-6.337662907618748,0.738071050047769,1.503286648300744,-0.765215598252975,-11.070215882422893,-6.850021293229731,-17.920237175652623,0.114236904556375
Jordan Sibert,siberjo01,2015,3567,1011,2.151110308892057,-2.276837066924064,-0.125726758032006,-13.256096350603737,-4.889698251229756,-18.145794601833494,0.007872794016645,-0.696440491315551,-0.688567697298906,-2.47697360413668,-2.38778035830438,-0.0891932458323,6.056847825446369,0.246398212099699,6.303246037546069,-0.456974264786689
Kelly Olynyk,olynyke01,2022,5686,412,3.766553812446489,-2.242323183521655,1.524230628924834,3.153850251857409,-7.857611514015396,-4.703761262157987,0.116899617162604,0.879195370018612,0.996094987181217,0.998163767513712,1.821592121988623,-0.823428354474911,-3.925672835479115,6.129568117500602,2.203895282021487,0.259810511700272
Gabe York,yorkga01,2019,1255,3948,-6.612643720008313,0.505939099597562,-6.106704620410751,-7.511184844519595,9.240087893076602,1.728903048557007,-0.193040021104412,3.043788915800039,2.850748894695627,1.168406250218013,0.510806634837926,0.657599615380087,3.714436640154192,-1.730590566036435,1.983846074117757,0.736156727895813
Keith Bogans,boganke01,2014,8026,1992,-4.440808850606301,-0.853970685110348,-5.294779535716648,11.09853958677203,-7.230276251057979,3.868263335714052,0.012710103913717,3.5417911017729,3.554501205686617,0.628376289026715,0.982195385212655,-0.353819096185941,-2.954204767705726,-5.242138937372742,-8.196343705078467,-0.305228132024272
Devyn Marble,marblde01,2022,93,431,-5.892760068344715,1.547678985981906,-4.345081082362809,-11.670389382539224,6.027837333016657,-5.642552049522567,-2.133443550593516,0.578677783371214,-1.554765767222302,4.786385875176659,4.699100702250961,0.087285172925698,-4.973706138303598,-0.506790124053635,-5.480496262357233,0.310590032478609
Ryan Kelly,kellyry01,2022,8026,1189,4.119614438752525,-3.69695091242347,0.422663526329055,-2.083086600078575,1.831369717510125,-0.25171688256845,-5.907545015584438,-1.267113682933866,-7.174658698518305,-0.951487792904122,-1.120884765296474,0.169396972392352,1.178815694977707,-4.544176588689671,-3.365360893711964,1.267305379784722
T.J. McConnell,mccontj01,2019,361,1952,0.326258848283406,-3.646105240695133,-3.319846392411727,-2.223668197809466,3.959382394286435,1.735714196476969,-2.697953180982806,3.15412841965118,0.456175238668374,0.330068255130799,-0.234197243065697,0.564265498196496,-2.044031399930032,-2.841789158943905,-4.885820558873936,1.151845018628246
Ian Mahinmi,mahinia01,2017,2534,1308,-5.361405297432054,-3.210899039005929,-8.572304336437982,5.567570911345664,6.680565701885445,12.248136613231107,-2.226549395633762,9.372140828495873,7.145591432862111,4.036385182840153,3.711992789526839,0.324392393313314,3.37373949315855,2.155080668103229,5.528820161261779,0.548153367898297
Saddiq Bey,beysa01,2015,1366,298,-2.278615570527598,-0.64127423464385,-2.919889805171448,-4.193330185302628,-12.017913687341307,-16.211243872643934,-0.636027447882834,4.721656834811371,4.085629386928538,0.433487066783248,0.397588166917694,0.035898899865554,6.519329300567396,1.178361962452338,7.697691263019734,0.473520547201002
PJ Dozier,doziepj01,2022,8026,544,1.187871570200245,-6.592433614791108,-5.404562044590863,13.0804763382108,-0.76789883815282,12.31257750005798,-4.503643516870171,-1.605893761722474,-6.109537278592645,-0.192719931823268,0.20814184778182,-0.400861779605089,-3.959782640660315,-3.886720393495113,-7.846503034155427,0.724337623870522
Clint Capela,capelca01,2020,1266,258,-2.946672568781685,1.803589201604882,-1.143083367176803,-2.227008838869633,1.243659527153668,-0.983349311715964,-8.58545751805964,-3.499562715844821,-12.08502023390446,1.445565887415652,0.735015046536881,0.710550840878771,-3.362978513326207,-2.982203722040438,-6.345182235366644,-0.860283578950255
James Nunnally,nunnaja01,2022,2098,1947,-1.497546381436298,3.419965887949988,1.92241950651369,4.266708933635441,1.649735879286964,5.916444812922404,-1.963733550864645,-3.405334270269586,-5.36906782113423,-0.024308807421381,-0.137337313466608,0.113028506045228,-1.109532490258292,-2.32454447255935,-3.434076962817642,0.617025067859268
Ronny Turiaf,turiaro01,2017,2299,3542,5.915082302769005,5.516303921342899,11.431386224111904,3.608556664439264,-10.952548081111665,-7.343991416672403,5.99631651417004,2.394170530885468,8.390487045055508,9.677748022198143,9.030182902576074,0.647565119622071,-7.592876330306593,-2.020865053596249,-9.613741383902841,-0.498847120194578
Devontae Cacok,cacokde01,2019,4644,3294,-2.230293630124064,5.68850398689307,3.458210356769006,-4.980489441139087,4.21882228789795,-0.761667153241136,-3.382788708635165,5.614530074275594,2.231741365640429,4.563314883516922,3.370097773856634,1.193217109660288,-4.968229824729615,-2.707310905493741,-7.675540730223356,0.640952437379794
Enes Freedom,kanteen01,2022,1852,3036,-2.046671183322399,4.09976445041325,2.053093267090851,-2.183890001027885,12.929943572996772,10.746053571968886,-2.913542730468762,-4.308131857812296,-7.221674588281058,3.66498268962409,4.037345559467533,-0.372362869843443,-2.96352903567158,-6.380422287436755,-9.343951323108335,0.347510371726327
Tobias Harris,harrito02,2019,8026,795,1.012099812915521,6.057761612408441,7.069861425323962,11.196838650990522,-5.379951625828391,5.816887025162131,-7.319604438870214,3.705302634604748,-3.614301804265467,4.900870116727495,4.057006580182756,0.843863536544739,1.327888623090719,-2.163795394410896,-0.835906771320177,1.20829227007001
Damien Inglis,inglida01,2014,3982,2891,-5.095538457403081,-0.328183513120304,-5.423721970523385,1.561840598330655,-4.320079908710614,-2.75823931037996,7.216679232593893,-2.450146930633323,4.76653230196057,-0.917266282148836,-0.699171122185582,-0.218095159963254,0.219304365873269,-1.540667215754737,-1.321362849881468,-0.712538379413676
Cartier Martin,martica01,2018,217,166,-3.921568505867416,4.146875131244615,0.225306625377199,-10.695307796570606,3.488728979244196,-7.20657881732641,-2.087535949104317,-0.613456893946437,-2.700992843050753,1.0203326013884,1.575719696799495,-0.555387095411095,0.741252622909016,-3.351350830541328,-2.610098207632312,0.298385652890626
Cameron McGriff,mcgrica01,2015,8026,1666,-2.052275762684785,3.440516857047425,1.388241094362641,-2.36019205655906,2.383728070969142,0.023536014410082,-1.920407586220124,5.724469401300334,3.804061815080211,-0.382129080495044,-0.468993000383827,0.086863919888783,2.838289306778554,4.948143922639656,7.78643322941821,-0.395960837703155
Milos Teodosic,teodomi01,2021,4626,326,-2.994559165651626,-0.684025007900762,-3.678584173552388,-4.020928962010076,5.031050579193574,1.010121617183498,3.925250164631903,6.058644448388018,9.98389461301992,0.422025794682657,0.815271943654468,-0.393246148971811,-2.290517311440676,-2.437207331799635,-4.727724643240311,-1.269753139962263
Deividas Sirvydis,sirvyde01,2021,1677,755,3.132052615069088,-2.105733797843667,1.026318817225421,7.472985670392851,-0.650140392225346,6.822845278167506,1.327158277860256,-0.630389239459809,0.696769038400447,3.952924815620937,3.661087621063355,0.291837194557582,-3.681558591506365,-0.411743699035163,-4.093302290541528,-0.4782817519346
Trey Lyles,lylestr01,2020,1116,252,3.337671828559159,0.163905036597591,3.501576865156749,-3.252875576137464,-0.616800239578882,-3.869675815716345,1.110479344423262,4.360951135441839,5.4714304798651,0.561586042666359,-0.289295718955876,0.850881761622235,-2.91865373429489,0.084064633236645,-2.834589101058245,-0.667159650471571
Fred VanVleet,vanvlfr01,2022,2900,1681,-2.351299579876405,1.210463414297245,-1.140836165579159,2.027512412873381,0.423106474013963,2.450618886887344,-0.062866334951177,-1.327195117386421,-1.390061452337599,5.210510392943108,5.330261998296183,-0.119751605353076,-3.828824205987256,-1.026555959329865,-4.85538016531712,-0.968896155309402
Gabriel Lundberg,lundbga01,2015,4840,392,-3.256070515392837,-2.199076292306328,-5.455146807699165,-5.496938535114974,6.941196199801433,1.444257664686459,-4.321226010895292,-1.380953352205081,-5.702179363100373,6.499290621180552,6.341994696886598,0.157295924293954,-0.724996227687577,2.199792732534407,1.474796504846829,0.508623612835434
Mitch McGary,mcgarmi01,2022,3478,2007,-3.812778997263332,2.387255954902321,-1.425523042361011,-5.793712663890619,3.17644631905373,-2.61726634483689,3.536752825285815,0.298016554271119,3.834769379556934,3.106100325990855,2.984799223527037,0.121301102463818,-8.430515841007555,-1.33866620077923,-9.769182041786785,0.213496564089554
Usman Garuba,garubus01,2015,2349,1066,-2.281819305718251,-3.128578319465942,-5.410397625184192,-3.085337542120065,-4.94618298083312,-8.031520522953183,2.880029898105671,-8.523055107378157,-5.643025209272486,-0.389204132643718,-0.557471391400402,0.168267258756684,-1.360815179563931,-3.304628057324329,-4.665443236888259,1.449101014144878
