duration,waiting,kind
2.030901985698045,65,short
2.074889239979907,65,short
4.135858203532504,75,long
3.959308219809939,78,long
4.603940454671267,72,long
4.145009500926057,74,long
1.795561543333307,48,short
3.716695580221719,75,long
4.351033214708991,76,long
4.113099690593515,78,long
2.382224274150456,67,short
2.072319988414436,55,short
1.86486517430481,51,short
3.979513621280127,77,long
4.890739159194882,83,long
4.062474757819863,96,long
4.242164758318056,84,long
4.888413958561845,85,long
3.906089201532966,82,long
4.596132272190112,93,long
1.84405964000832,54,short
4.504521790435702,71,long
5.010452740503518,79,long
4.895070309482307,79,long
3.196576291314035,74,long
1.604364803769821,58,short
1.860479287858296,59,short
4.683567071403269,82,long
4.596438706438498,81,long
3.664600353712418,72,long
1.979695085876358,44,short
4.363141906171272,83,long
4.708310611657696,78,long
4.152860157104872,84,long
2.008870583630722,62,short
4.244950208973872,85,long
4.346099508650137,86,long
4.192153150565309,77,long
4.404810829409483,76,long
2.326091977965762,46,short
1.6,53,short
2.015991839518402,48,short
5.1,75,long
1.98914226420139,62,short
2.354409172681913,58,short
1.939665711907073,59,short
4.139838299142602,78,long
2.54922934290848,52,short
4.023418788927969,83,long
4.365732363067021,88,long
2.277035341841769,57,short
3.870844012132513,82,long
4.670813527126521,85,long
4.804207714717285,79,long
2.409273280715123,64,short
2.334112825130753,50,short
2.522886724626819,44,short
4.711091997878245,78,long
1.949013556992351,56,short
3.947444957914328,78,long
1.864598126486591,57,short
3.835893709053529,81,long
2.009028704952812,64,short
4.172213090156646,81,long
2.16731398956349,47,short
2.090526512198428,64,short
4.222777968642182,80,long
1.808902806023063,63,short
4.634156461075956,85,long
3.84527285619396,78,long
4.770073311046902,75,long
4.418185721233614,85,long
4.290070197337506,90,long
5.1,79,long
4.70815642309083,79,long
2.302097764367209,64,short
3.973505188043152,85,long
4.330107223655262,73,long
2.07968931001681,43,short
1.803230386232387,66,short
2.116697778897156,51,short
2.251919584619391,67,short
3.461607389556185,70,long
4.189230666596696,80,long
4.357745726311394,76,long
4.063449968808682,72,long
4.873717069416084,75,long
4.864657464024194,77,long
4.707956804196033,85,long
3.965720280837365,82,long
3.900252546635768,82,long
2.526001743472401,51,short
3.671762927581138,76,long
2.543242176414738,66,short
2.296999076683787,60,short
4.683085468638141,83,long
4.298773200849357,89,long
2.133328075871629,57,short
1.6,55,short
4.967456057613911,85,long
4.496313680430866,93,long
4.321871217337218,76,long
1.627156963565677,59,short
1.79474227062819,46,short
1.793600553538174,53,short
4.977904096853473,80,long
4.136489349227293,78,long
1.951185356112922,64,short
4.462897408174922,84,long
3.985901991961313,74,long
4.529427423698808,84,long
4.692254289009554,79,long
4.426193712116813,77,long
2.582794007261962,63,short
4.187014307380285,91,long
4.867907052152106,73,long
2.096378695894074,56,short
3.769513246008048,77,long
4.710066509525597,80,long
2.138590779120803,53,short
2.12792215560197,44,short
1.781842126357351,52,short
4.448777056616266,82,long
4.795790702177841,73,long
4.243125790987042,75,long
1.792084993128396,50,short
4.031614694542016,82,long
2.368305916573945,55,short
2.104871041489259,57,short
4.44784906397071,81,long
4.614624022636684,75,long
4.564997398669139,74,long
3.614078097427087,70,long
4.979439940736536,79,long
4.219063302178413,81,long
3.804692448194513,73,long
1.723279545390471,65,short
1.6,43,short
1.6,45,short
3.584216913224981,78,long
4.391432112344007,80,long
1.786752122063985,56,short
2.559291395640589,50,short
2.125182569973191,65,short
3.764863494804653,70,long
4.794314144455787,80,long
4.611061897836862,74,long
4.055825165649466,80,long
3.999691281081741,82,long
4.550653387236076,77,long
4.693713460953879,88,long
2.392433718869383,64,short
2.129601415057033,56,short
1.736778161511844,59,short
2.3137583982828,57,short
4.171270314186924,81,long
4.905655016938328,94,long
4.925882089920021,79,long
1.810570770671884,54,short
2.597789553931311,44,short
4.490966596772054,76,long
2.551857080690769,60,short
3.502589801724373,83,long
4.315320661891498,80,long
1.81965881473138,62,short
2.171673594120121,62,short
4.873261559990238,91,long
4.889481334525287,82,long
4.417247394338514,75,long
1.6,64,short
4.812479087650571,86,long
4.350054343910971,80,long
4.473139065910364,83,long
4.907270743201693,82,long
3.520284187267065,79,long
2.75798042422929,57,short
4.93728861187942,83,long
4.333193921866558,81,long
4.090110724528475,94,long
2.441441315626044,51,short
3.830711252670303,87,long
3.781102941699207,81,long
3.97394311515167,80,long
2.048198380948306,44,short
4.273240114676401,82,long
4.493485295389041,75,long
4.675930819376457,76,long
1.696312376154313,65,short
2.591106905112986,54,short
4.733899573932597,79,long
1.991825117140949,46,short
2.271808775105067,45,short
4.702067636400407,79,long
2.001860359486684,53,short
4.238455706626176,90,long
1.904623464690535,61,short
1.6,52,short
4.488710847918713,77,long
5.027478074589791,85,long
3.396473183043686,76,long
1.944727351948854,51,short
3.597498168879428,77,long
3.778907231527029,81,long
4.282552105567464,87,long
4.947454042735231,79,long
1.959306706929156,53,short
4.06742592326868,72,long
4.000745314731211,96,long
2.090788739778926,46,short
4.709274344987252,91,long
2.496729205346806,49,short
2.292693096311097,65,short
4.434679065095716,81,long
5.1,74,long
4.434001564007313,90,long
1.914430750642544,63,short
4.017936166329142,79,long
2.460627237207207,46,short
5.1,81,long
3.544459423747064,75,long
1.950516697421936,54,short
3.427926860096467,77,long
2.081399195184391,62,short
3.980485529578751,81,long
4.999590118791144,82,long
4.158508555464543,76,long
4.137027024580222,70,long
3.853296025108293,78,long
4.319829994754344,84,long
4.910222242089557,70,long
4.197549175454122,87,long
4.54386577602732,81,long
4.039187872350666,81,long
1.91444804447043,52,short
4.579261665424721,87,long
1.841922285339086,62,short
1.6,49,short
4.530570042636177,88,long
1.935199663497349,58,short
4.147994713088534,77,long
4.685534106871144,85,long
3.870616033556836,89,long
1.940286334625222,52,short
2.334847470350279,52,short
1.772447722482112,66,short
1.642834980566652,62,short
4.740707703308098,76,long
4.178220903998307,69,long
3.663142914724675,82,long
4.00748875515022,85,long
4.645646563656532,81,long
4.450535546379999,89,long
4.279920589655905,81,long
2.49146792923721,66,short
4.638546169380342,88,long
5.1,74,long
2.566502940752101,64,short
4.743028396752814,75,long
2.227167640330551,58,short
4.459812824228782,77,long
3.670812597709389,76,long
4.417955928090471,79,long
4.674356716496878,91,long
3.990314526206515,82,long
4.072391321981443,86,long
4.138865616201124,85,long
2.083287495692217,47,short
4.45220407339215,87,long
4.561880253156949,79,long
3.538024403883064,88,long
2.126418796499069,58,short
4.426943728832914,80,long
