player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Isaiah Whitehead,whiteis01,2018,2628,1672,2.191438359092845,4.138540056025905,6.329978415118749,-7.686749155168776,-5.509847686873748,-13.196596842042524,0.608068538060319,-4.092511431777513,-3.484442893717194,4.237982795767548,4.588794015291422,-0.350811219523875,-2.49034276502147,-0.586985021347531,-3.077327786369001,-0.476837509030572
Willie Green,greenwi01,2019,3968,1524,6.047872301789333,-1.84328947236452,4.204582829424814,-1.755981273677165,6.577328347690981,4.821347074013815,0.785428496145573,2.773101092652311,3.558529588797884,1.695418420260023,2.041359854487706,-0.345941434227683,-0.062773669543545,-3.151904680190763,-3.214678349734308,0.155072157105595
Gerald Green,greenge01,2021,2661,2037,-3.079874939437948,1.89713048512784,-1.182744454310108,-10.85478592994924,-0.798075564295465,-11.652861494244705,-2.375491069790095,2.875940794097711,0.500449724307616,3.263411607654919,3.728989289966222,-0.465577682311304,-0.439440255425993,-1.094632625308253,-1.534072880734246,0.872565875817975
Tony Parker,parketo01,2022,96,636,0.410921923102753,1.856992983047396,2.267914906150149,-1.562950096403449,-8.555075337320337,-10.118025433723785,2.763999576109538,-4.555874997690829,-1.791875421581291,4.419684924445129,5.163867310377152,-0.744182385932024,4.488391837189159,4.973958882079335,9.462350719268494,0.872758477667974
Nate Darling,darlina01,2015,6180,1143,-3.833319661991858,-0.577773664083232,-4.411093326075091,-5.875645556633597,0.955390850854554,-4.920254705779043,-1.422937093514921,-0.062993357022313,-1.485930450537234,2.214038589608019,3.302061386380639,-1.088022796772621,-1.084451805518834,-1.155625455454513,-2.240077260973348,1.967354909718428
Ashton Hagans,haganas01,2019,4345,531,-2.281188945427927,-2.206543250768746,-4.487732196196673,-0.451953263560981,-1.448684666335132,-1.900637929896113,3.100227272894769,3.33236843517433,6.432595708069098,2.124031568260473,1.956381533518299,0.167650034742174,1.021303492599858,-3.052334626916732,-2.031031134316873,-1.114902281221222
Carlik Jones,jonesca03,2021,1610,16,-3.884907477913988,5.573297626618881,1.688390148704893,2.305943457600919,-3.230913850654519,-0.9249703930536,3.691017588035715,7.38056437582293,11.071581963858645,1.350869477758426,0.945950324883867,0.404919152874559,-8.055136777214408,0.326661953302492,-7.728474823911916,-0.681353156224326
Johnathan Williams,willijo04,2018,1457,604,-1.181168496449873,1.141441161032456,-0.039727335417417,9.854157488126061,2.17315203886007,12.027309526986134,-0.327995175326897,2.305619181359135,1.977624006032238,1.664730322465716,1.339354146214741,0.325376176250975,-1.693627296342935,5.428907445921181,3.735280149578247,0.957035786898578
Thon Maker,makerth01,2022,2335,3773,-3.052348397139337,-0.075429347105954,-3.127777744245291,-6.428152902774189,11.178751616664925,4.750598713890736,1.19773828901713,0.023926590881557,1.221664879898686,2.008522760032809,0.354665457124302,1.653857302908506,3.471403445090738,4.646367914590202,8.11777135968094,0.51645602648642
Tre Jones,jonestr01,2022,740,1781,0.469408910104276,1.53505638153939,2.004465291643666,1.494497807824862,-7.124480552731132,-5.62998274490627,2.844603112563654,10.377067329696747,13.2216704422604,3.950919851121862,3.332853527131926,0.618066323989936,-0.094860171620575,0.766306172785727,0.671446001165151,0.719585928299722
Jonathon Simmons,simmojo02,2021,359,36,-1.663338216997046,4.582440819978977,2.919102602981931,-11.50723514566037,-0.390899167203854,-11.898134312864224,-3.789925727314237,3.419941158151168,-0.369984569163069,2.647399128390629,3.169139034347879,-0.52173990595725,0.441219351260539,-3.114107232858269,-2.67288788159773,0.422578077548568
John Henson,hensojo01,2014,18,1435,-11.723495272531087,-2.814033883793967,-14.537529156325053,1.946798599947935,-2.019596902951839,-0.072798303003904,-6.661779252341439,1.819080258192676,-4.842698994148764,3.483941047134006,2.651987367347757,0.831953679786249,0.75758142993907,-0.935719257969775,-0.178137828030705,-0.08297726540624
Jeremiah Martin,martije02,2015,2073,617,4.240060716593333,-6.029242754661218,-1.789182038067885,15.004283907952445,-6.369801610768523,8.634482297183922,0.547833495646093,-0.587760153772802,-0.039926658126708,4.399931882129769,4.573298717595248,-0.173366835465479,2.746820226401271,3.959909375559301,6.706729601960571,-0.376146195444291
Malcolm Brogdon,brogdma01,2017,359,1130,-0.607789259470648,2.03931146613927,1.431522206668622,-8.03323743641919,-2.672213322954557,-10.705450759373745,-8.316980412233224,-4.748943829180339,-13.065924241413564,-2.469404459459597,-3.194346376623637,0.72494191716404,-3.793841591230732,-2.495471844820402,-6.289313436051134,-1.079870088692781
