date,open,high,low,close,adjclose,volume
2000-01-03,1459.846533,1471.300243,1419.602315,1422.360144,1453.931607,949314940
2000-01-04,1444.013896,1465.179253,1420.075051,1437.213032,1458.69261,3153030563
2000-01-05,1468.368999,1485.109219,1447.937863,1453.949621,1454.9011,422806991
2000-01-06,1460.645679,1478.684396,1438.437427,1441.600504,1451.911422,508188576
2000-01-07,1475.602918,1498.027145,1428.971592,1435.397305,1466.942302,1075729665
2000-01-08,1462.252024,1483.692906,1415.079985,1443.148492,1447.928264,0
2000-01-09,1489.676155,1489.97516,1421.464572,1426.201976,1463.778972,201155855
2000-01-10,1486.252933,1507.506541,1464.728775,1470.47409,1481.425655,1502129837
2000-01-11,1462.285305,1468.244635,1449.340073,1456.381857,1457.213068,1645730378
2000-01-12,1475.929352,1483.24386,1427.570275,1468.374474,1477.505302,1148506790
2000-01-13,1452.834063,1495.288027,1438.635623,1465.563107,1489.91785,385809264
2000-01-14,1463.012352,1494.965179,1433.728642,1461.95503,1479.650835,1126135686
2000-01-15,1468.445777,1494.198139,1455.464554,1456.16811,1485.70681,453062462
2000-01-16,1459.234023,1500.957971,1418.535217,1424.630702,1460.265637,565620846
2000-01-17,1476.184091,1487.009356,1444.440121,1452.608778,1480.018128,0
2000-01-18,1464.934646,1495.259228,1447.81867,1454.268782,1483.025447,281189850
2000-01-19,1455.21787,1480.832125,1440.993027,1459.5447,1477.85756,1658612166
2000-01-20,1465.089064,1477.751381,1432.705379,1465.786217,1473.739621,516493238
2000-01-21,1458.165637,1499.275748,1421.103428,1465.810025,1497.745891,1122995934
2000-01-22,1485.31108,1499.836647,1441.31551,1447.2211,1457.233323,1315538145
2000-01-23,1440.639347,1467.489412,1433.134241,1443.56834,1457.421996,242721140
2000-01-24,1488.820995,1504.720561,1450.218818,1451.89797,1454.342694,399425523
2000-01-25,1477.196446,1484.777287,1433.033965,1457.189952,1464.142213,824849261
2000-01-26,1480.830156,1480.879488,1436.658668,1457.013505,1466.26618,1476912354
2000-01-27,1473.943289,1475.740466,1400.316316,1445.008383,1470.562047,0
2000-01-28,1464.624011,1487.517601,1451.512553,1468.4531,1485.82437,1371813090
2000-01-29,1458.889821,1483.397887,1427.185375,1446.893666,1451.233618,664038119
2000-01-30,1433.637252,1479.388484,1430.169081,1442.891782,1469.386739,1331657162
2000-01-31,1458.737475,1493.778031,1418.079299,1460.78143,1465.453527,454936946
2000-02-01,1472.31515,1514.021742,1438.429987,1446.733553,1504.622046,1551108331
2000-02-02,1495.069543,1519.941027,1415.638262,1455.334599,1496.396527,1141513340
2000-02-03,1475.234641,1489.65592,1423.687467,1433.171191,1471.710869,695298817
2000-02-04,1489.857547,1514.085199,1432.979515,1460.964938,1470.736364,1938202858
2000-02-05,1475.653241,1481.397104,1413.288982,1444.664953,1472.531661,747088909
2000-02-06,1449.954184,1483.049033,1436.610703,1444.057891,1476.019137,847805698
2000-02-07,1486.901431,1490.057765,1442.854514,1466.055436,1466.947193,1061131333
2000-02-08,1495.852916,1504.699062,1440.215792,1462.987769,1497.290432,364009992
2000-02-09,1475.909577,1488.200361,1441.800846,1452.704578,1471.552959,2116017682
2000-02-10,1484.215138,1507.280122,1463.909945,1475.508572,1490.306907,1314478935
2000-02-11,1472.285018,1494.508108,1419.194565,1434.28126,1472.641742,1189685019
2000-02-12,1490.634178,1514.010651,1431.201619,1436.64277,1467.162328,673144475
2000-02-13,1469.479291,1494.564476,1455.454409,1460.085983,1468.787758,990509814
2000-02-14,1491.864291,1520.980095,1461.022977,1502.51904,1506.547895,587276537
2000-02-15,1440.588781,1472.259956,1427.484494,1466.87758,1469.528659,1048104861
2000-02-16,1460.638665,1482.557766,1428.829231,1456.146146,1460.796557,2165180511
2000-02-17,1474.776317,1499.206524,1441.023934,1476.781661,1485.789269,1211552086
2000-02-18,1495.698147,1502.19471,1453.715393,1479.296626,1488.296225,1609921286
2000-02-19,1486.654101,1520.703846,1453.051495,1469.107056,1495.304525,898587675
2000-02-20,1478.739989,1488.845334,1429.067208,1462.481112,1484.509561,619350132
2000-02-21,1498.190254,1508.448094,1442.893002,1463.302264,1469.293679,550085601
2000-02-22,1486.742439,1501.032328,1452.867563,1466.615361,1475.857617,70895889
2000-02-23,1494.878328,1499.435972,1436.102578,1447.441896,1486.711851,656461479
2000-02-24,1480.138526,1499.614864,1444.73034,1468.084154,1469.427635,1709958679
2000-02-25,1479.729187,1487.064306,1463.03534,1475.586055,1479.156216,1123914067
2000-02-26,1503.018679,1506.807007,1461.299935,1476.931248,1490.078718,1554423824
2000-02-27,1464.568463,1510.278076,1437.892314,1450.004391,1477.72376,813137491
2000-02-28,1480.072893,1496.220149,1454.299782,1472.331642,1480.207213,999683646
2000-02-29,1494.380851,1514.862907,1433.346977,1457.670777,1483.359708,1401814897
2000-03-01,1500.589372,1505.758209,1457.602217,1457.682018,1485.834101,927537481
2000-03-02,1452.783481,1538.901962,1448.984737,1492.344924,1517.821402,866161069
2000-03-03,1468.2148,1494.959558,1455.301297,1463.908724,1491.593384,1085841069
2000-03-04,1504.44561,1507.601713,1446.758618,1467.612145,1468.585182,488868135
2000-03-05,1487.698686,1499.988586,1463.822329,1473.20317,1492.762044,1426114433
