player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Luke Kornet,kornelu01,2022,2295,1477,-4.25082721909917,-7.346365386874595,-11.597192605973767,-1.81811627211904,12.202807329150138,10.384691057031098,-3.980542934927598,0.521631101649306,-3.458911833278292,-1.62638619755728,-1.804671310182784,0.178285112625504,-2.568306982366699,1.8391666879703,-0.729140294396399,0.750132628319197
Scotty Hopson,hopsosc01,2018,425,187,-4.634628056247928,2.688424521045028,-1.9462035352029,0.302971269980499,2.911527688268616,3.214498958249115,3.025698848542653,2.61220052053843,5.637899369081083,3.018598230956203,2.357430162720837,0.661168068235366,-2.233256567916714,4.011659092813379,1.778402524896665,1.498825891784991
Cole Anthony,anthoco01,2022,702,1139,-1.884326489580847,0.689139087125279,-1.195187402455568,0.34559998112303,2.137575832362517,2.483175813485547,1.399462334501385,2.018515326890931,3.417977661392315,-4.887537556102425,-5.954999719872783,1.067462163770357,-4.488272344339344,-6.010745240896501,-10.499017585235844,-0.563952314800829
Matt Bonner,bonnema01,2019,4779,3948,-1.646546318986395,6.213904441171701,4.567358122185306,3.823838622799694,0.805408264810254,4.629246887609948,1.135663296194828,1.519720143968334,2.655383440163163,2.828853314884355,2.6601029294716,0.168750385412755,-6.989199332636465,1.900133675595886,-5.089065657040579,1.375431881653915
BJ Johnson,johnsbj01,2018,1841,616,1.165906551623213,1.475143915453486,2.641050467076699,-0.238973020464139,0.731677073801446,0.492704053337307,-6.325053947372287,-3.55556969635121,-9.880623643723498,2.293741558014123,2.021079341554226,0.272662216459897,-1.499248514725236,-3.623940966992065,-5.123189481717301,-0.383697001492097
Oshae Brissett,brissos01,2016,214,20,7.054862331540322,1.05535847646294,8.110220808003263,0.606833530342235,-18.483300691985026,-17.876467161642786,5.760347476318463,1.788877330599648,7.549224806918112,1.200890104318986,1.24421187550593,-0.043321771186944,-0.763315263697285,-1.253109517885061,-2.016424781582345,-1.492275422882467
Charlie Villanueva,villach01,2022,1109,3948,4.629656975718813,-0.734271173345615,3.895385802373198,-7.43574834900796,-2.793028950429364,-10.228777299437322,5.232213749575988,0.779409317581878,6.011623067157865,3.201568828000605,3.846004785994378,-0.644435957993773,-1.591168667654261,-2.579858308391006,-4.171026976045267,0.686397212485474
Brandon Williams,willibr03,2022,2032,151,-6.534087905295014,-4.030663483988404,-10.56475138928342,-3.717040416773325,7.42977089851182,3.712730481738495,-1.118450328219197,-1.538790841724248,-2.657241169943445,1.565290056250587,1.493026296272188,0.072263759978399,-2.573207500298146,-5.176719659228209,-7.749927159526355,1.188988547812903
Alonzo Gee,geeal01,2021,4945,1318,1.615254004905862,-0.187945257337668,1.427308747568195,-1.643260190992345,-9.54219734121486,-11.185457532207206,0.31972705474089,5.250412380764544,5.570139435505435,-0.41986526571894,0.086331066283135,-0.506196332002075,-1.693121857213639,-2.443563030746493,-4.136684887960131,-0.874215398803676
Greg Stiemsma,stiemgr01,2016,971,718,5.350677123091407,3.192378236658301,8.543055359749708,-2.161203708548314,2.996009315209114,0.8348056066608,-9.266517624261448,-5.50971143498038,-14.776229059241828,6.442674278078817,6.152084020250111,0.290590257828706,-4.023368040336291,-4.807553167844305,-8.830921208180595,-0.784829875673408
Sasha Kaun,kaunsa01,2016,2002,1435,-3.505966050665921,-5.613325836267844,-9.119291886933766,1.046599087731091,10.288897735669096,11.335496823400186,-2.794376252424924,-2.362950307314747,-5.157326559739671,0.042282898093077,-0.055123322664899,0.097406220757975,-1.944527918392274,-0.634812875736373,-2.579340794128647,1.430797547382624
Sim Bhullar,bhullsi01,2019,1006,305,2.80139630200057,3.488813257785008,6.290209559785577,5.274167348332615,13.961819610657688,19.235986958990303,-3.39851624221228,-5.429784842829449,-8.828301085041728,7.165920943634885,6.625830288727763,0.540090654907121,-7.276247053797288,-3.139453200128477,-10.415700253925767,-0.324771865411644
Mike James,jamesmi02,2022,1801,1074,-1.669160912882162,0.826970915510483,-0.842189997371679,-0.325675702631988,0.893066746121592,0.567391043489604,-2.060009169231268,2.398006855893655,0.337997686662387,0.549542553615278,-0.158448963062941,0.707991516678219,2.400589758954197,-1.296848093027474,1.103741665926723,-0.232724166939648
Donte Grantham,grantdo01,2016,3509,60,1.70687870855885,-2.092901084838258,-0.386022376279408,-8.94241626448496,4.550245232726997,-4.392171031757963,-0.284718102181608,-6.843984423997121,-7.12870252617873,-2.913521862054148,-2.704713946472175,-0.208807915581973,-2.936133774756605,1.360130736002883,-1.576003038753722,0.525356708020511
TJ Leaf,leaftj01,2022,262,2978,-4.980651667058158,3.25703909475714,-1.723612572301018,1.094404740701674,6.50002967111479,7.594434411816463,-5.652650759439237,1.362891265549527,-4.28975949388971,-1.265324609737486,-1.596026603406414,0.330701993668928,2.809248812994068,1.978062137896791,4.787310950890859,1.250229943171326
Ron Baker,bakerro01,2022,918,1169,-0.9774653596873,-4.15761156717551,-5.135076926862809,4.402605910142194,4.126491659807163,8.529097569949357,-1.601908637110522,-4.716278202987237,-6.318186840097759,0.167638579530408,0.914357280006596,-0.746718700476188,3.141516422300077,0.937077580491604,4.078594002791682,0.013776656420004
Fred VanVleet,vanvlfr01,2017,950,1820,0.908876857717284,2.929080228088431,3.837957085805715,5.928144837109949,-7.913502483970622,-1.985357646860673,-2.312702295199905,-0.363373777334887,-2.676076072534792,1.759037261883537,2.016120359386016,-0.257083097502478,2.308194457980705,-0.515251738128588,1.792942719852117,2.66147738399478
Jarrell Brantley,brantja01,2014,609,320,-1.982640287615025,-2.435160784149554,-4.417801071764579,-4.830265167537785,-7.688876514610816,-12.5191416821486,-2.112318164169161,-0.016100397227412,-2.128418561396573,3.15695452086604,2.33684331668634,0.8201112041797,-3.74869909824919,1.700970524838855,-2.047728573410335,-0.058097618493783
Ray Spalding,spaldra01,2015,577,19,4.189695419540739,2.565202146335823,6.754897565876561,0.116310080708525,6.360659196137673,6.476969276846198,4.955901876000683,-0.04110211951799,4.914799756482692,4.61469014213974,4.449891531552656,0.164798610587085,0.111515038865534,-0.912861349448028,-0.801346310582494,-0.928026268902128
Gerald Green,greenge01,2016,8,390,-1.2967908075492,4.697815533370988,3.401024725821788,-0.226016146596279,-0.475705402790745,-0.701721549387024,-3.253871828356755,3.690938504290193,0.437066675933437,7.78471657033637,6.736735594963888,1.047980975372482,-0.511963410496795,-0.907380911316807,-1.419344321813602,0.358820106092217
Keon Johnson,johnske07,2018,6139,1421,-0.071158465554733,-0.878314921770021,-0.949473387324754,-15.07215390296577,-1.152828036332855,-16.224981939298626,5.192127621308621,0.100217776451199,5.29234539775982,4.701222542036044,3.532386026576431,1.168836515459614,1.025989898809692,4.137336178712118,5.163326077521809,-0.379276646724926
Jameel Warney,warneja01,2020,874,149,-0.409807789606989,-3.563470109617375,-3.973277899224364,-4.427686946277788,15.910233869137818,11.48254692286003,2.432695544152189,-8.49429176486991,-6.061596220717721,2.563540298300147,1.778615244101267,0.78492505419888,-0.410033807127662,-3.52736851266352,-3.937402319791182,-0.243106072013847
Adam Mokoka,mokokad01,2018,3258,306,-2.286438626558558,3.587433434754044,1.300994808195486,-5.248112251070223,-2.459480081431833,-7.707592332502056,0.380680841490711,-4.138173634207735,-3.757492792717024,2.31268045278316,2.558148021592935,-0.245467568809775,-3.462116028206862,-4.92847742744473,-8.390593455651592,0.589677344513802
Shane Edwards,edwarsh01,2014,853,1,-0.617611933128687,1.050837130522372,0.433225197393685,-0.056674329332751,1.96915408311054,1.912479753777789,8.596686473497837,-1.498248557269593,7.098437916228244,3.029529812179596,2.699015072070629,0.330514740108966,-5.065380648862611,1.123907892253675,-3.941472756608936,0.370098077812418
James Nunnally,nunnaja01,2015,2967,835,0.084774422506021,3.436592275844238,3.521366698350259,14.875607976051173,-6.222477084875887,8.653130891175284,-2.877155775489813,-1.86331927640112,-4.740475051890932,1.630104557654672,2.347491414750562,-0.71738685709589,-3.163869164362704,-2.165985558659086,-5.329854723021789,1.073775090196218
Kristaps Porzingis,porzikr01,2017,7203,1084,-0.326844581574377,-0.775369261654727,-1.102213843229104,-1.141313717225011,11.895352903524278,10.754039186299268,6.30795699288343,-4.100703079118072,2.207253913765359,6.360936499519403,6.076631632444847,0.284304867074557,-3.762375150030178,-2.310658966896305,-6.073034116926483,-0.186044266650096
Aaron Harrison,harriaa01,2019,150,1023,-5.602281408432018,-4.740161733901525,-10.342443142333543,-0.620237629778824,12.281218542962781,11.660980913183957,-2.851614877350159,0.655372456170966,-2.196242421179193,-1.506733157834762,-2.371581915416969,0.864848757582207,4.137959648710544,2.305219964912953,6.443179613623496,0.53372826456883
Harry Giles III,gilesha01,2021,3647,2056,-4.898157579005298,2.02994332112315,-2.868214257882148,10.433256267742998,4.755113278138751,15.188369545881748,-3.422188740579339,-0.557942895857405,-3.980131636436745,4.803914053148858,4.194144845309143,0.609769207839715,4.325325200980738,0.726763220909348,5.052088421890087,0.252856369515209
Tornike Shengelia,shengto01,2018,73,1911,-5.927116381469963,6.573177810604068,0.646061429134105,-12.34319948207596,4.108938486033824,-8.234260996042135,3.234233361184829,-4.100493916090811,-0.866260554905982,-0.565514760652325,-0.796725951255324,0.231211190602999,1.446275328730367,-3.223668859799459,-1.777393531069092,-0.190069552556391
