duration,waiting,kind
1.934341620586562,66,short
4.43227948331902,75,long
2.177530681277832,63,short
3.763710929811493,73,long
4.575867833040232,88,long
4.498032954653488,84,long
4.14782671433516,76,long
4.423165791821275,71,long
4.120791826969498,79,long
3.654044947375833,83,long
4.236307829398058,74,long
4.476934828771436,80,long
2.346638987049594,55,short
3.8766886113187,83,long
4.616393969015297,84,long
4.617655532173775,76,long
4.509511274661137,83,long
1.8555881027531,44,short
3.641601559888179,85,long
3.797879601602688,81,long
4.482379029454094,82,long
1.822844228589803,45,short
3.838915360721203,77,long
3.982267117826378,91,long
1.956120572495085,53,short
1.743667530535642,54,short
4.339021072040925,80,long
3.646707188293998,89,long
3.731100121295647,80,long
2.103460284696558,60,short
2.507685101669805,44,short
4.38638581322516,87,long
4.18753351963696,81,long
2.483571825414707,59,short
4.041618745233479,79,long
1.953793284791903,52,short
2.156110384045462,60,short
3.969190701006594,78,long
1.988507497890955,53,short
3.652183376162838,85,long
4.079187356479347,82,long
2.584011363395234,51,short
1.892802856669788,51,short
2.610636880262173,46,short
3.389472545635924,80,long
2.615545552628477,43,short
1.878022306021728,56,short
4.141975278276943,83,long
3.843082587847047,77,long
1.871570448977415,54,short
4.014910155034694,74,long
4.236724434308244,81,long
1.6,46,short
4.204399035064291,73,long
3.367943649491254,82,long
3.869223420139779,93,long
4.933623038964781,77,long
2.233434552213739,50,short
4.386659970609756,85,long
4.148660703004989,83,long
4.845634510620263,91,long
3.940711211706606,73,long
3.977022453682715,80,long
4.421820666456668,74,long
2.910605860307924,66,short
2.400025691178517,44,short
4.270936250873428,83,long
4.544314203202304,73,long
4.75592159672388,71,long
1.915603203784891,44,short
2.071924210704308,44,short
2.190112553938302,57,short
2.264308042091726,46,short
4.935365780746183,73,long
1.88411573633517,56,short
2.199761397725995,53,short
4.869170592867125,89,long
4.259628232555005,85,long
4.808880237582606,84,long
4.617683846739155,86,long
4.727972499833279,86,long
2.080255085042524,57,short
2.060600304148807,44,short
2.190236226238116,59,short
3.490495503361527,53,short
3.866532298740413,85,long
4.770090503232008,93,long
3.410309503818954,76,long
1.986214356402063,64,short
4.804205688967882,81,long
3.108685342918168,79,long
1.9465811297595,64,short
3.717617175039833,78,long
5.017142777674623,82,long
4.404652908714116,82,long
4.274175969147126,79,long
1.938946310758811,61,short
5.007264363260378,84,long
3.949403273837316,76,long
4.427425976593919,74,long
1.62273126376995,44,short
4.518512816284796,89,long
1.777377534140337,60,short
3.727040494304081,68,long
4.546309120081783,86,long
1.857982804098682,46,short
4.178626611002518,76,long
1.813003574002449,44,short
2.286648612438146,47,short
2.26842111135167,64,short
4.288602403811591,91,long
2.344600222321144,60,short
4.320478732579939,86,long
5.021734419893503,82,long
2.27539087974752,50,short
4.704071518406518,74,long
4.307358234550378,89,long
2.400214287475966,61,short
3.760544121417978,96,long
2.384145651638522,51,short
4.793809981764014,94,long
4.594046953533497,79,long
1.777132973053713,44,short
2.717548033788627,58,short
4.00882551601524,85,long
1.883506548702772,62,short
3.993963932760672,91,long
1.944215152344904,44,short
4.120780456908608,81,long
2.505217128325224,63,short
1.89967494095777,53,short
2.158333537892668,67,short
4.705552360134054,79,long
1.9299504591173,43,short
1.755407549489028,66,short
3.809372046278054,82,long
3.955159868010176,88,long
4.414779313633138,82,long
3.803401242761542,76,long
4.301516173970981,80,long
5.036139140060542,79,long
1.891766721480051,64,short
4.247214047902645,86,long
4.22072790219599,79,long
1.6,67,short
4.05806504012231,78,long
3.679406331257196,74,long
2.406955128627542,48,short
4.434502154416436,76,long
4.222107324876233,81,long
1.822707992833033,49,short
4.579558888791659,81,long
2.431404492900959,50,short
2.546701926257734,62,short
2.286764895210265,64,short
4.145957786588078,78,long
1.964768603777595,58,short
2.280511789495311,67,short
2.422428188859829,62,short
4.63007141393321,84,long
3.56718493050594,87,long
2.449786727215505,49,short
3.559724688050801,81,long
4.020305465964922,78,long
4.00135971168292,70,long
4.034956698590539,83,long
4.417164208934654,76,long
4.185566899183702,79,long
4.893390157377296,86,long
4.21459017336227,83,long
1.916852012453565,63,short
1.6,55,short
4.073169465027539,76,long
3.973869156880115,85,long
4.064128719247832,83,long
1.890334360132659,50,short
4.676974102165325,88,long
4.052175379392981,71,long
5.1,73,long
3.983292869103798,78,long
3.956602187561099,80,long
4.108864173222696,79,long
4.73698152633344,74,long
2.646100196801471,53,short
3.022913067051753,65,short
2.665821636023812,58,short
3.441006768612033,92,long
2.134388613113854,59,short
2.843384838406684,63,short
4.663437679184337,90,long
4.28256382083038,76,long
4.815969864487586,82,long
4.011343670997251,77,long
3.311982612161858,72,long
2.040926645709561,66,short
1.611983596175841,61,short
3.844318061229137,85,long
4.802365509040091,81,long
3.947622318763095,84,long
1.867127570983571,49,short
4.437326749621824,86,long
3.844709335203826,74,long
